"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_instructional","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_instructional","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"81.9672131147541","81.9672131147541","1088.360655737705","1088.360655737705","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","60","60","60","0","0","60","60","0","0","NA","60","60","60","0","60","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","right","left","left","right","NA","766","163467","1044761","766","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","1648050","1644524","1645826","31471","1324563","1645841","1586390","31499","279799","NA","1650056","1650829","1646846","194969","1650056","NA","Sternberg Task","50","66390","61","yes","1024"
"82.25806451612904","82.25806451612904","1100.2903225806451","1100.2903225806451","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","61","61","0","0","61","61","0","0","NA","61","61","61","0","61","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1828","163467","1044761","1828","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","1654387","1644524","1652174","31471","1324563","1652179","1650868","31499","279799","NA","1656391","1658223","1653183","194969","1656391","NA","Sternberg Task","51","68218","62","yes","1024"
"80.95238095238095","80.95238095238095","1098.8095238095239","1098.8095238095239","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","62","62","62","0","0","62","62","0","0","NA","62","62","62","0","62","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","left","left","NA","1007","163467","1044761","1007","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","9","1661791","1658259","1659578","31471","1324563","1659583","1650868","31499","279799","NA","1663795","1664810","1660587","194969","1663795","NA","Sternberg Task","51","69225","63","yes","1024"
"81.25","81.25","1101.578125","1101.578125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","63","63","0","0","63","63","0","0","NA","63","63","63","0","63","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","1276","163467","1044761","1276","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","1668376","1658259","1666162","31471","1324563","1666166","1664877","31499","279799","NA","1670381","1671661","1667172","194969","1670380","NA","Sternberg Task","52","70501","64","yes","1024"
"80","80","1115.4","1115.4","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","64","64","64","0","0","64","64","0","0","NA","64","64","64","0","64","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8","Lentiform Loewenfeld","3.3.3","1","y","0","None","left","left","None","NA","2000","163467","1044761","2000","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","1675195","1671700","1672980","31471","1324563","1672986","1664877","31499","279799","NA","1677199","1679202","1673990","194969","1677199","NA","Sternberg Task","52","72501","65","yes","1024"
"78.78787878787878","78.78787878787878","1117.9242424242425","1117.9242424242425","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","65","65","65","0","0","65","65","0","0","NA","65","65","65","0","65","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.3","5","y","0","right","left","left","right","NA","1282","163467","1044761","1282","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","1682762","1671700","1680548","31471","1324563","1680553","1679257","31499","279799","NA","1684766","1686052","1681558","194969","1684766","NA","Sternberg Task","52","73783","66","yes","1024"
"79.1044776119403","79.1044776119403","1113.7462686567164","1113.7462686567164","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","66","0","0","66","66","0","0","NA","66","66","66","0","66","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","838","163467","1044761","838","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","1689613","1671700","1687399","31471","1324563","1687405","1686112","31499","279799","NA","1691618","1692459","1688408","194969","1691617","NA","Sternberg Task","53","74621","67","yes","1024"
"79.41176470588235","79.41176470588235","1109.7794117647059","1109.7794117647059","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","67","67","67","0","0","67","67","0","0","NA","67","67","67","0","67","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","844","163467","1044761","844","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","1696031","1692523","1693818","31471","1324563","1693823","1686112","31499","279799","NA","1698035","1698882","1694826","194969","1698035","NA","Sternberg Task","54","75465","68","yes","1024"
"79.71014492753623","79.71014492753623","1114.463768115942","1114.463768115942","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","68","68","0","0","68","68","0","0","NA","68","68","68","0","68","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1433","163467","1044761","1433","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","1702434","1698913","1700219","31471","1324563","1700225","1686112","31499","279799","NA","1704444","1705881","1701231","194969","1704443","NA","Sternberg Task","55","76898","69","yes","1024"
"80","80","1111.8","1111.8","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","69","69","0","0","69","69","0","0","NA","69","69","69","0","69","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","928","163467","1044761","928","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","1709431","1705911","1707213","31471","1324563","1707219","1686112","31499","279799","NA","1711436","1712368","1708227","194969","1711435","NA","Sternberg Task","56","77826","70","yes","1024"
"78.87323943661971","78.87323943661971","1109.0985915492959","1109.0985915492959","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","70","70","70","0","0","70","70","0","0","NA","70","70","70","0","70","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.3","4","y","0","right","left","left","right","NA","920","163467","1044761","920","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","1715934","1712425","1713719","31471","1324563","1713726","1686112","31499","279799","NA","1717939","1718863","1714730","194969","1717938","NA","Sternberg Task","56","78746","71","yes","1024"
"77.77777777777777","77.77777777777777","1111.0833333333333","1111.0833333333333","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","71","71","71","0","0","71","71","0","0","NA","71","71","71","0","71","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","right","left","left","right","NA","1252","163467","1044761","1252","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","1722490","1712425","1720277","31471","1324563","1720282","1718970","31499","279799","NA","1724495","1725751","1721286","194969","1724494","NA","Sternberg Task","56","79998","72","yes","1024"
"76.71232876712328","76.71232876712328","1123.3835616438357","1123.3835616438357","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","72","72","72","0","0","72","72","0","0","NA","72","72","72","0","72","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","None","left","left","None","NA","2009","163467","1044761","2009","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","1729323","1712425","1727105","31471","1324563","1727113","1725814","31499","279799","NA","2001268","2003284","1728117","194969","1731328","NA","Sternberg Task","56","82007","73","yes","1024"
"77.02702702702703","77.02702702702703","1126.2972972972973","1126.2972972972973","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","73","0","0","73","73","0","0","NA","73","73","73","0","73","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","1339","163467","1044761","1339","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","2006917","1712425","2004702","31471","1324563","2004706","2003338","31499","279799","NA","2008922","2010265","2005711","194969","2008922","NA","Sternberg Task","57","83346","74","yes","1024"
"77.33333333333333","77.33333333333333","1123.04","1123.04","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","74","74","0","0","74","74","0","0","NA","74","74","74","0","74","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","left","left","NA","882","163467","1044761","882","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","2013820","2010294","2011603","31471","1324563","2011609","2003338","31499","279799","NA","2015826","2016712","2012614","194969","2015826","NA","Sternberg Task","58","84228","75","yes","1024"
"77.63157894736842","77.63157894736842","1120.7368421052631","1120.7368421052631","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","75","75","0","0","75","75","0","0","NA","75","75","75","0","75","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","948","163467","1044761","948","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","5","2020266","2016751","2018053","31471","1324563","2018058","2003338","31499","279799","NA","2022272","2023224","2019062","194969","2022271","NA","Sternberg Task","59","85176","76","yes","1024"
"76.62337662337663","76.62337662337663","1118.4675324675325","1118.4675324675325","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","76","76","76","0","0","76","76","0","0","NA","76","76","76","0","76","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","3 4","Lentiform Loewenfeld","3.3.3","1","y","0","right","left","left","right","NA","946","163467","1044761","946","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","2026818","2023294","2024603","31471","1324563","2024608","2003338","31499","279799","NA","2028824","2029775","2025612","194969","2028823","NA","Sternberg Task","59","86122","77","yes","1024"
"76.92307692307692","76.92307692307692","1112.7948717948718","1112.7948717948718","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","77","77","0","0","77","77","0","0","NA","77","77","77","0","77","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","676","163467","1044761","676","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","7","2033360","2023294","2031140","31471","1324563","2031147","2029841","31499","279799","NA","2035366","2036046","2032154","194969","2035365","NA","Sternberg Task","60","86798","78","yes","1024"
"77.21518987341773","77.21518987341773","1113.5696202531647","1113.5696202531647","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","78","78","0","0","78","78","0","0","NA","78","78","78","0","78","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","left","left","left","left","NA","1174","163467","1044761","1174","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","2039621","2036107","2037406","31471","1324563","2037411","2029841","31499","279799","NA","2041626","2042805","2038416","194969","2041626","NA","Sternberg Task","61","87972","79","yes","1024"
"77.5","77.5","1109.9125","1109.9125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","79","79","0","0","79","79","0","0","NA","79","79","79","0","79","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","821","163467","1044761","821","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","2046375","2042863","2044160","31471","1324563","2044165","2029841","31499","279799","NA","2048380","2049215","2045171","194969","2048379","NA","Sternberg Task","62","88793","80","yes","1024"
"77.77777777777777","77.77777777777777","1105.0740740740741","1105.0740740740741","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","80","80","0","0","80","80","0","0","NA","80","80","80","0","80","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","718","163467","1044761","718","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","2052765","2049261","2050551","31471","1324563","2050555","2029841","31499","279799","NA","2054769","2055491","2051559","194969","2054769","NA","Sternberg Task","63","89511","81","yes","1024"
"78.04878048780488","78.04878048780488","1107.280487804878","1107.280487804878","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","81","81","0","0","81","81","0","0","NA","81","81","81","0","81","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","1286","163467","1044761","1286","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","2059076","2055555","2056862","31471","1324563","2056868","2029841","31499","279799","NA","2061080","2062371","2057872","194969","2061080","NA","Sternberg Task","64","90797","82","yes","1024"
"77.10843373493977","77.10843373493977","1102.6746987951808","1102.6746987951808","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","82","82","82","0","0","82","82","0","0","NA","82","82","82","0","82","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.3","4","y","0","right","left","left","right","NA","725","163467","1044761","725","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","2065956","2062428","2063741","31471","1324563","2063747","2029841","31499","279799","NA","2067961","2068690","2064751","194969","2067961","NA","Sternberg Task","64","91522","83","yes","1024"
"77.38095238095238","77.38095238095238","1100.357142857143","1100.357142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","83","83","0","0","83","83","0","0","NA","83","83","83","0","83","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","908","163467","1044761","908","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","2072259","2062428","2070042","31471","1324563","2070049","2068730","31499","279799","NA","2074264","2075177","2071053","194969","2074263","NA","Sternberg Task","65","92430","84","yes","1024"
"76.47058823529412","76.47058823529412","1097.3529411764705","1097.3529411764705","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","84","84","84","0","0","84","84","0","0","NA","84","84","84","0","84","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","left","left","NA","845","163467","1044761","845","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","2078775","2075264","2076561","31471","1324563","2076566","2068730","31499","279799","NA","2080779","2081645","2077570","194969","2080779","NA","Sternberg Task","65","93275","85","yes","1024"
"76.74418604651163","76.74418604651163","1097.8255813953488","1097.8255813953488","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","85","85","0","0","85","85","0","0","NA","85","85","85","0","85","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1138","163467","1044761","1138","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","2085219","2075264","2083004","31471","1324563","2083010","2081707","31499","279799","NA","2087224","2088368","2084014","194969","2087224","NA","Sternberg Task","66","94413","86","yes","1024"
"77.01149425287356","77.01149425287356","1096.4597701149426","1096.4597701149426","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","86","86","0","0","86","86","0","0","NA","86","86","86","0","86","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","979","163467","1044761","979","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","2091930","2088428","2089715","31471","1324563","2089722","2081707","31499","279799","NA","2093935","2094920","2090726","194969","2093934","NA","Sternberg Task","67","95392","87","yes","1024"
"77.27272727272727","77.27272727272727","1092.2613636363637","1092.2613636363637","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","87","0","0","87","87","0","0","NA","87","87","87","0","87","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","727","163467","1044761","727","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","2098508","2094974","2096292","31471","1324563","2096296","2081707","31499","279799","NA","2100513","2101245","2097303","194969","2100513","NA","Sternberg Task","68","96119","88","yes","1024"
"76.40449438202248","76.40449438202248","1089.4044943820224","1089.4044943820224","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","88","88","88","0","0","88","88","0","0","NA","88","88","88","0","88","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.3","2","y","0","right","left","left","right","NA","838","163467","1044761","838","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","2104788","2101272","2102564","31471","1324563","2102578","2081707","31499","279799","NA","2106794","2107637","2103583","194969","2106794","NA","Sternberg Task","68","96957","89","yes","1024"
"76.66666666666667","76.66666666666667","1091.2333333333333","1091.2333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","89","89","0","0","89","89","0","0","NA","89","89","89","0","89","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1254","163467","1044761","1254","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","2111219","2101272","2109005","31471","1324563","2109010","2107695","31499","279799","NA","2113224","2114483","2110014","194969","2113224","NA","Sternberg Task","69","98211","90","yes","1024"
