"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_getting_started","count_keyboard_response","count_logger","count_new_loop","count_new_sketchpad","count_stimulus","count_welcome","datetime","deadline","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_Instructions2","response_Instructions3","response_finish","response_keyboard_response","response_new_sketchpad","response_time","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_finish","response_time_keyboard_response","response_time_new_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_getting_started","time_keyboard_response","time_logger","time_new_loop","time_new_sketchpad","time_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"81.74603174603175","81.74603174603175","356.6587301587302","356.6587301587302","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","125","0","0","0","125","125","0","125","0","125","0","125","125","NA","NA","125","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","45","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","352","59829","62487","NA","NA","352","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","NA","328404","1942","193435","NA","329480","327896","1801","NA","NA","329484","NA","329589","329941","NA","NA","329589","NA","Flanker Task","103","44939","126","yes","1024"
"81.88976377952756","81.88976377952756","357.4251968503937","357.4251968503937","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","126","0","0","0","126","126","0","126","0","126","0","126","126","NA","NA","126","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","46","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","454","59829","62487","NA","NA","454","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","NA","329945","1942","193435","NA","331015","327896","1801","NA","NA","331019","NA","331124","331579","NA","NA","331124","NA","Flanker Task","104","45393","127","yes","1024"
"82.03125","82.03125","357.7265625","357.7265625","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","127","0","0","0","127","127","0","127","0","127","0","127","127","NA","NA","127","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","47","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","396","59829","62487","NA","NA","396","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","331584","1942","193435","NA","332662","327896","1801","NA","NA","332666","NA","332771","333168","NA","NA","332771","NA","Flanker Task","105","45789","128","yes","1024"
"82.17054263565892","82.17054263565892","357.4263565891473","357.4263565891473","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","128","0","0","0","128","128","0","128","0","128","0","128","128","NA","NA","128","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","48","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","319","59829","62487","NA","NA","319","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","NA","333172","1942","193435","NA","334243","327896","1801","NA","NA","334247","NA","334352","334672","NA","NA","334352","NA","Flanker Task","106","46108","129","yes","1024"
"81.53846153846153","81.53846153846153","357.04615384615386","357.04615384615386","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","129","0","0","0","129","129","0","129","0","129","0","129","129","NA","NA","129","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","49","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","308","59829","62487","NA","NA","308","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","NA","334676","1942","193435","NA","335751","327896","1801","NA","NA","335755","NA","335860","336169","NA","NA","335860","NA","Flanker Task","106","46416","130","yes","1024"
"81.6793893129771","81.6793893129771","357.37404580152673","357.37404580152673","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","130","0","0","0","130","130","0","130","0","130","0","130","130","NA","NA","130","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","50","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","400","59829","62487","NA","NA","400","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","NA","336678","1942","193435","NA","337753","336173","1801","NA","NA","337757","NA","337862","338263","NA","NA","337862","NA","Flanker Task","107","46816","131","yes","1024"
"81.81818181818181","81.81818181818181","356.92424242424244","356.92424242424244","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","131","0","0","0","131","131","0","131","0","131","0","131","131","NA","NA","131","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","51","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","298","59829","62487","NA","NA","298","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","NA","338267","1942","193435","NA","339345","336173","1801","NA","NA","339349","NA","339454","339753","NA","NA","339454","NA","Flanker Task","108","47114","132","yes","1024"
"81.95488721804512","81.95488721804512","356.96992481203006","356.96992481203006","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","132","0","0","0","132","132","0","132","0","132","0","132","132","NA","NA","132","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","52","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","363","59829","62487","NA","NA","363","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","NA","339757","1942","193435","NA","340835","336173","1801","NA","NA","340838","NA","340943","341307","NA","NA","340943","NA","Flanker Task","109","47477","133","yes","1024"
"82.08955223880596","82.08955223880596","356.8134328358209","356.8134328358209","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","133","0","0","0","133","133","0","133","0","133","0","133","133","NA","NA","133","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","53","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","336","59829","62487","NA","NA","336","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","341311","1942","193435","NA","342390","336173","1801","NA","NA","342393","NA","342498","342835","NA","NA","342498","NA","Flanker Task","110","47813","134","yes","1024"
"82.22222222222223","82.22222222222223","356.76296296296294","356.76296296296294","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","134","0","0","0","134","134","0","134","0","134","0","134","134","NA","NA","134","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","54","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","350","59829","62487","NA","NA","350","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","342840","1942","193435","NA","343921","336173","1801","NA","NA","343925","NA","344030","344381","NA","NA","344030","NA","Flanker Task","111","48163","135","yes","1024"
"82.3529411764706","82.3529411764706","357.08088235294116","357.08088235294116","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","135","0","0","0","135","135","0","135","0","135","0","135","135","NA","NA","135","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","55","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","400","59829","62487","NA","NA","400","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","344385","1942","193435","NA","345466","336173","1801","NA","NA","345470","NA","345575","345976","NA","NA","345575","NA","Flanker Task","112","48563","136","yes","1024"
"82.48175182481752","82.48175182481752","357.35036496350364","357.35036496350364","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","136","0","0","0","136","136","0","136","0","136","0","136","136","NA","NA","136","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","56","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","394","59829","62487","NA","NA","394","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","345981","1942","193435","NA","347054","336173","1801","NA","NA","347058","NA","347163","347558","NA","NA","347163","NA","Flanker Task","113","48957","137","yes","1024"
"82.6086956521739","82.6086956521739","357.536231884058","357.536231884058","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","137","0","0","0","137","137","0","137","0","137","0","137","137","NA","NA","137","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","57","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","383","59829","62487","NA","NA","383","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","NA","347562","1942","193435","NA","348638","336173","1801","NA","NA","348641","NA","348746","349130","NA","NA","348746","NA","Flanker Task","114","49340","138","yes","1024"
"82.73381294964028","82.73381294964028","356.9496402877698","356.9496402877698","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","138","0","0","0","138","138","0","138","0","138","0","138","138","NA","NA","138","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","58","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","276","59829","62487","NA","NA","276","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","NA","349135","1942","193435","NA","350213","336173","1801","NA","NA","350217","NA","350322","350599","NA","NA","350322","NA","Flanker Task","115","49616","139","yes","1024"
"82.85714285714286","82.85714285714286","357.85714285714283","357.85714285714283","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","139","0","0","0","139","139","0","139","0","139","0","139","139","NA","NA","139","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","59","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","484","59829","62487","NA","NA","484","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","350604","1942","193435","NA","351679","336173","1801","NA","NA","351683","NA","351788","352273","NA","NA","351788","NA","Flanker Task","116","50100","140","yes","1024"
"82.97872340425532","82.97872340425532","357.5177304964539","357.5177304964539","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","140","0","0","0","140","140","0","140","0","140","0","140","140","NA","NA","140","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","60","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","310","59829","62487","NA","NA","310","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","NA","352277","1942","193435","NA","353356","336173","1801","NA","NA","353359","NA","353464","353775","NA","NA","353464","NA","Flanker Task","117","50410","141","yes","1024"
"83.09859154929578","83.09859154929578","357.2323943661972","357.2323943661972","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","141","0","0","0","141","141","0","141","0","141","0","141","141","NA","NA","141","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","61","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","317","59829","62487","NA","NA","317","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","NA","353780","1942","193435","NA","354856","336173","1801","NA","NA","354860","NA","354966","355284","NA","NA","354966","NA","Flanker Task","118","50727","142","yes","1024"
"83.21678321678321","83.21678321678321","357.6013986013986","357.6013986013986","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","142","0","0","0","142","142","0","142","0","142","0","142","142","NA","NA","142","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","62","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","410","59829","62487","NA","NA","410","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","355288","1942","193435","NA","356364","336173","1801","NA","NA","356368","NA","356475","356886","NA","NA","356475","NA","Flanker Task","119","51137","143","yes","1024"
"83.33333333333333","83.33333333333333","357.46527777777777","357.46527777777777","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","143","0","0","0","143","143","0","143","0","143","0","143","143","NA","NA","143","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","63","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","338","59829","62487","NA","NA","338","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","NA","356890","1942","193435","NA","357961","336173","1801","NA","NA","357964","NA","358069","358408","NA","NA","358069","NA","Flanker Task","120","51475","144","yes","1024"
"83.44827586206897","83.44827586206897","357.5586206896552","357.5586206896552","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","144","0","0","0","144","144","0","144","0","144","0","144","144","NA","NA","144","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","64","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","371","59829","62487","NA","NA","371","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","NA","358412","1942","193435","NA","359488","336173","1801","NA","NA","359492","NA","359596","359968","NA","NA","359596","NA","Flanker Task","121","51846","145","yes","1024"
"83.56164383561644","83.56164383561644","357.16438356164383","357.16438356164383","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","145","0","0","0","145","145","0","145","0","145","0","145","145","NA","NA","145","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","65","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","300","59829","62487","NA","NA","300","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","NA","359973","1942","193435","NA","361048","336173","1801","NA","NA","361052","NA","361157","361458","NA","NA","361157","NA","Flanker Task","122","52146","146","yes","1024"
"83.6734693877551","83.6734693877551","357.2857142857143","357.2857142857143","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","146","0","0","0","146","146","0","146","0","146","0","146","146","NA","NA","146","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","66","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","375","59829","62487","NA","NA","375","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","361462","1942","193435","NA","362546","336173","1801","NA","NA","362550","NA","362654","363030","NA","NA","362654","NA","Flanker Task","123","52521","147","yes","1024"
"83.78378378378379","83.78378378378379","357.1216216216216","357.1216216216216","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","147","0","0","0","147","147","0","147","0","147","0","147","147","NA","NA","147","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","67","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","333","59829","62487","NA","NA","333","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","363034","1942","193435","NA","364115","336173","1801","NA","NA","364119","NA","364225","364559","NA","NA","364225","NA","Flanker Task","124","52854","148","yes","1024"
"83.89261744966443","83.89261744966443","357.8523489932886","357.8523489932886","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","148","0","0","0","148","148","0","148","0","148","0","148","148","NA","NA","148","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","68","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","466","59829","62487","NA","NA","466","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","NA","364563","1942","193435","NA","365648","336173","1801","NA","NA","365652","NA","365757","366224","NA","NA","365757","NA","Flanker Task","125","53320","149","yes","1024"
"84","84","357.26666666666665","357.26666666666665","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","149","0","0","0","149","149","0","149","0","149","0","149","149","NA","NA","149","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","69","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","270","59829","62487","NA","NA","270","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","NA","366228","1942","193435","NA","367310","336173","1801","NA","NA","367314","NA","367419","367691","NA","NA","367419","NA","Flanker Task","126","53590","150","yes","1024"
"83.44370860927152","83.44370860927152","356.72185430463577","356.72185430463577","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","150","0","0","0","150","150","0","150","0","150","0","150","150","NA","NA","150","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","70","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","275","59829","62487","NA","NA","275","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","NA","367696","1942","193435","NA","368780","336173","1801","NA","NA","368783","NA","368889","369165","NA","NA","368889","NA","Flanker Task","126","53865","151","yes","1024"
"83.55263157894737","83.55263157894737","356.9342105263158","356.9342105263158","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","151","0","0","0","151","151","0","151","0","151","0","151","151","NA","NA","151","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","71","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","389","59829","62487","NA","NA","389","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","NA","369677","1942","193435","NA","370755","369169","1801","NA","NA","370759","NA","370864","371254","NA","NA","370863","NA","Flanker Task","127","54254","152","yes","1024"
"83.66013071895425","83.66013071895425","356.797385620915","356.797385620915","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","152","0","0","0","152","152","0","152","0","152","0","152","152","NA","NA","152","0","Sun Sep 25 14:32:14 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","72","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","336","59829","62487","NA","NA","336","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","NA","371258","1942","193435","NA","372336","369169","1801","NA","NA","372340","NA","372445","372782","NA","NA","372445","NA","Flanker Task","128","54590","153","yes","1024"
