"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_getting_started","count_keyboard_response","count_logger","count_new_loop","count_new_sketchpad","count_stimulus","count_welcome","datetime","deadline","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_Instructions2","response_Instructions3","response_finish","response_keyboard_response","response_new_sketchpad","response_time","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_finish","response_time_keyboard_response","response_time_new_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_getting_started","time_keyboard_response","time_logger","time_new_loop","time_new_sketchpad","time_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"97.5609756097561","97.5609756097561","516.6016260162602","516.6016260162602","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","122","0","0","0","122","122","0","122","0","122","0","122","122","NA","NA","122","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","42","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","403","108467","221581","NA","NA","403","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","542408","2254","251363","NA","0","483780","2123","533960","NA","0","NA","543597","544001","NA","NA","543597","NA","Flanker Task","120","63542","123","yes","1024"
"97.58064516129032","97.58064516129032","515.241935483871","515.241935483871","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","123","0","0","0","123","123","0","123","0","123","0","123","123","NA","NA","123","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","43","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","348","108467","221581","NA","NA","348","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","472945","NA","544004","2254","251363","NA","545082","483780","2123","533960","NA","545087","NA","545192","545541","NA","NA","545192","NA","Flanker Task","121","63890","124","yes","1024"
"97.6","97.6","514.352","514.352","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","124","0","0","0","124","124","0","124","0","124","0","124","124","NA","NA","124","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","44","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","404","108467","221581","NA","NA","404","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","545545","2254","251363","NA","546623","483780","2123","533960","NA","546627","NA","546732","547137","NA","NA","546732","NA","Flanker Task","122","64294","125","yes","1024"
"97.61904761904762","97.61904761904762","512.9603174603175","512.9603174603175","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","125","0","0","0","125","125","0","125","0","125","0","125","125","NA","NA","125","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","45","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","339","108467","221581","NA","NA","339","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","472945","NA","547141","2254","251363","NA","548210","483780","2123","533960","NA","548214","NA","548319","548659","NA","NA","548319","NA","Flanker Task","123","64633","126","yes","1024"
"97.63779527559055","97.63779527559055","511.79527559055117","511.79527559055117","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","126","0","0","0","126","126","0","126","0","126","0","126","126","NA","NA","126","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","46","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","365","108467","221581","NA","NA","365","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","472945","NA","548663","2254","251363","NA","549738","483780","2123","533960","NA","549743","NA","549848","550214","NA","NA","549848","NA","Flanker Task","124","64998","127","yes","1024"
"97.65625","97.65625","510.875","510.875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","127","0","0","0","127","127","0","127","0","127","0","127","127","NA","NA","127","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","47","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","394","108467","221581","NA","NA","394","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","550219","2254","251363","NA","551296","483780","2123","533960","NA","551301","NA","551407","551802","NA","NA","551406","NA","Flanker Task","125","65392","128","yes","1024"
"97.67441860465117","97.67441860465117","510.3488372093023","510.3488372093023","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","128","0","0","0","128","128","0","128","0","128","0","128","128","NA","NA","128","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","48","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","443","108467","221581","NA","NA","443","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","472945","NA","551806","2254","251363","NA","552886","483780","2123","533960","NA","552891","NA","552995","553439","NA","NA","552995","NA","Flanker Task","126","65835","129","yes","1024"
"97.6923076923077","97.6923076923077","509.05384615384617","509.05384615384617","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","129","0","0","0","129","129","0","129","0","129","0","129","129","NA","NA","129","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","49","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","342","108467","221581","NA","NA","342","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","472945","NA","553443","2254","251363","NA","554521","483780","2123","533960","NA","554525","NA","554630","554973","NA","NA","554630","NA","Flanker Task","127","66177","130","yes","1024"
"96.94656488549619","96.94656488549619","507.39694656488547","507.39694656488547","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","130","0","0","0","130","130","0","130","0","130","0","130","130","NA","NA","130","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","50","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","292","108467","221581","NA","NA","292","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","472945","NA","554984","2254","251363","NA","556069","483780","2123","533960","NA","556074","NA","556179","556472","NA","NA","556179","NA","Flanker Task","127","66469","131","yes","1024"
"96.21212121212122","96.21212121212122","506.31060606060606","506.31060606060606","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","131","0","0","0","131","131","0","131","0","131","0","131","131","NA","NA","131","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","51","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","364","108467","221581","NA","NA","364","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","556984","2254","251363","NA","558066","556476","2123","533960","NA","558070","NA","558175","558540","NA","NA","558175","NA","Flanker Task","127","66833","132","yes","1024"
"95.48872180451127","95.48872180451127","505.7368421052632","505.7368421052632","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","132","0","0","0","132","132","0","132","0","132","0","132","132","NA","NA","132","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","52","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","430","108467","221581","NA","NA","430","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","559053","2254","251363","NA","560139","558544","2123","533960","NA","560143","NA","560248","560679","NA","NA","560248","NA","Flanker Task","127","67263","133","yes","1024"
"95.5223880597015","95.5223880597015","505.04477611940297","505.04477611940297","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","133","0","0","0","133","133","0","133","0","133","0","133","133","NA","NA","133","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","53","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","413","108467","221581","NA","NA","413","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","561191","2254","251363","NA","562254","560683","2123","533960","NA","562258","NA","562363","562777","NA","NA","562363","NA","Flanker Task","128","67676","134","yes","1024"
"95.55555555555556","95.55555555555556","504.6","504.6","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","134","0","0","0","134","134","0","134","0","134","0","134","134","NA","NA","134","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","54","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","445","108467","221581","NA","NA","445","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","562781","2254","251363","NA","563855","560683","2123","533960","NA","563860","NA","563965","564411","NA","NA","563965","NA","Flanker Task","129","68121","135","yes","1024"
"95.58823529411765","95.58823529411765","504.3970588235294","504.3970588235294","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","135","0","0","0","135","135","0","135","0","135","0","135","135","NA","NA","135","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","55","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","477","108467","221581","NA","NA","477","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","564415","2254","251363","NA","565492","560683","2123","533960","NA","565497","NA","565603","566081","NA","NA","565602","NA","Flanker Task","130","68598","136","yes","1024"
"95.62043795620438","95.62043795620438","503.2773722627737","503.2773722627737","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","136","0","0","0","136","136","0","136","0","136","0","136","136","NA","NA","136","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","56","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","351","108467","221581","NA","NA","351","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","566085","2254","251363","NA","567165","560683","2123","533960","NA","567171","NA","567276","567628","NA","NA","567276","NA","Flanker Task","131","68949","137","yes","1024"
"95.65217391304348","95.65217391304348","501.963768115942","501.963768115942","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","137","0","0","0","137","137","0","137","0","137","0","137","137","NA","NA","137","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","57","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","322","108467","221581","NA","NA","322","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","472945","NA","567633","2254","251363","NA","568710","560683","2123","533960","NA","568716","NA","568821","569144","NA","NA","568821","NA","Flanker Task","132","69271","138","yes","1024"
"95.68345323741008","95.68345323741008","501.48920863309354","501.48920863309354","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","138","0","0","0","138","138","0","138","0","138","0","138","138","NA","NA","138","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","58","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","436","108467","221581","NA","NA","436","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","569148","2254","251363","NA","570225","560683","2123","533960","NA","570230","NA","570336","570773","NA","NA","570336","NA","Flanker Task","133","69707","139","yes","1024"
"95.71428571428571","95.71428571428571","500.59285714285716","500.59285714285716","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","139","0","0","0","139","139","0","139","0","139","0","139","139","NA","NA","139","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","59","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","376","108467","221581","NA","NA","376","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","472945","NA","570777","2254","251363","NA","571853","560683","2123","533960","NA","571857","NA","571963","572340","NA","NA","571963","NA","Flanker Task","134","70083","140","yes","1024"
"95.0354609929078","95.0354609929078","499.3049645390071","499.3049645390071","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","140","0","0","0","140","140","0","140","0","140","0","140","140","NA","NA","140","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","60","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","319","108467","221581","NA","NA","319","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","572345","2254","251363","NA","573426","560683","2123","533960","NA","573430","NA","573535","573855","NA","NA","573535","NA","Flanker Task","134","70402","141","yes","1024"
"95.07042253521126","95.07042253521126","499.09154929577466","499.09154929577466","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","141","0","0","0","141","141","0","141","0","141","0","141","141","NA","NA","141","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","61","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","469","108467","221581","NA","NA","469","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","574369","2254","251363","NA","575446","573859","2123","533960","NA","575449","NA","575555","576025","NA","NA","575554","NA","Flanker Task","135","70871","142","yes","1024"
"95.1048951048951","95.1048951048951","498.4475524475524","498.4475524475524","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","142","0","0","0","142","142","0","142","0","142","0","142","142","NA","NA","142","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","62","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","407","108467","221581","NA","NA","407","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","576029","2254","251363","NA","577107","573859","2123","533960","NA","577111","NA","577217","577625","NA","NA","577217","NA","Flanker Task","136","71278","143","yes","1024"
"95.13888888888889","95.13888888888889","497.5208333333333","497.5208333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","143","0","0","0","143","143","0","143","0","143","0","143","143","NA","NA","143","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","63","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","365","108467","221581","NA","NA","365","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","472945","NA","577629","2254","251363","NA","578702","573859","2123","533960","NA","578706","NA","578811","579177","NA","NA","578811","NA","Flanker Task","137","71643","144","yes","1024"
"95.17241379310344","95.17241379310344","496.33103448275864","496.33103448275864","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","144","0","0","0","144","144","0","144","0","144","0","144","144","NA","NA","144","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","64","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","325","108467","221581","NA","NA","325","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","472945","NA","579182","2254","251363","NA","580261","573859","2123","533960","NA","580265","NA","580370","580696","NA","NA","580370","NA","Flanker Task","138","71968","145","yes","1024"
"95.20547945205479","95.20547945205479","495.6986301369863","495.6986301369863","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","145","0","0","0","145","145","0","145","0","145","0","145","145","NA","NA","145","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","65","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","404","108467","221581","NA","NA","404","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","580701","2254","251363","NA","581780","573859","2123","533960","NA","581784","NA","581890","582295","NA","NA","581889","NA","Flanker Task","139","72372","146","yes","1024"
"94.5578231292517","94.5578231292517","494.80272108843536","494.80272108843536","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","146","0","0","0","146","146","0","146","0","146","0","146","146","NA","NA","146","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","66","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","364","108467","221581","NA","NA","364","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","472945","NA","582299","2254","251363","NA","583381","573859","2123","533960","NA","583385","NA","583490","583855","NA","NA","583490","NA","Flanker Task","139","72736","147","yes","1024"
"93.91891891891892","93.91891891891892","494.1081081081081","494.1081081081081","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","147","0","0","0","147","147","0","147","0","147","0","147","147","NA","NA","147","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","67","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","392","108467","221581","NA","NA","392","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","584370","2254","251363","NA","585443","583859","2123","533960","NA","585448","NA","585553","585946","NA","NA","585553","NA","Flanker Task","139","73128","148","yes","1024"
"93.95973154362416","93.95973154362416","493.81208053691273","493.81208053691273","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","148","0","0","0","148","148","0","148","0","148","0","148","148","NA","NA","148","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","68","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","450","108467","221581","NA","NA","450","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","586460","2254","251363","NA","587540","585950","2123","533960","NA","587544","NA","587649","588100","NA","NA","587649","NA","Flanker Task","140","73578","149","yes","1024"
"94","94","493.43333333333334","493.43333333333334","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","149","0","0","0","149","149","0","149","0","149","0","149","149","NA","NA","149","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","69","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","437","108467","221581","NA","NA","437","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","588104","2254","251363","NA","589182","585950","2123","533960","NA","589187","NA","589292","589730","NA","NA","589292","NA","Flanker Task","141","74015","150","yes","1024"
