"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","condition","correct","correct_Instructions1","correct_Keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Keyboard_response","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_Keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_Keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Keyboard_response","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","width"
"95","95","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","118","118","0","118","118","0","0","0","118","118","118","118","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","38","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","477.0","NA","7137","3909","NA","477","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","180617","149968","NA","210871","209848","3421","145253","NA","210971","211450","210870","210971","3419","Flanker Effect Test","114","60466.0","119","1024"
"95","95","507","507","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","119","119","0","119","119","0","0","0","119","119","119","119","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","39","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","417.0","NA","7137","3909","NA","417","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","149163","NA","180617","149968","NA","212484","211454","3421","145253","NA","212585","213003","212482","212585","3419","Flanker Effect Test","115","60883.0","120","1024"
"95","95","507","507","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","120","120","0","120","120","0","0","0","120","120","120","120","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","40","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","467.0","NA","7137","3909","NA","467","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","149163","NA","180617","149968","NA","214030","213009","3421","145253","NA","214131","214599","214028","214130","3419","Flanker Effect Test","116","61350.0","121","1024"
"95","95","507","507","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","121","121","0","121","121","0","0","0","121","121","121","121","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","41","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","512.0","NA","7137","3909","NA","512","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","180617","149968","NA","215627","214604","3421","145253","NA","215727","216240","215625","215727","3419","Flanker Effect Test","117","61862.0","122","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","122","122","0","122","122","0","0","0","122","122","122","122","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","42","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","491.0","NA","7137","3909","NA","491","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","149163","NA","180617","149968","NA","217270","216245","3421","145253","NA","217371","217863","217269","217371","3419","Flanker Effect Test","118","62353.0","123","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","123","123","0","123","123","0","0","0","123","123","123","123","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","43","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","416.0","NA","7137","3909","NA","416","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","149163","NA","180617","149968","NA","218888","217868","3421","145253","NA","218989","219407","218886","218988","3419","Flanker Effect Test","119","62769.0","124","1024"
"96","96","505","505","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","124","124","0","124","124","0","0","0","124","124","124","124","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","44","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","450.0","NA","7137","3909","NA","450","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","180617","149968","NA","220433","219412","3421","145253","NA","220534","220986","220432","220534","3419","Flanker Effect Test","120","63219.0","125","1024"
"96","96","505","505","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","125","125","0","125","125","0","0","0","125","125","125","125","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","45","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","506.0","NA","7137","3909","NA","506","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","180617","149968","NA","222012","220991","3421","145253","NA","222113","222620","222010","222113","3419","Flanker Effect Test","121","63725.0","126","1024"
"96","96","505","505","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","126","126","0","126","126","0","0","0","126","126","126","126","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","46","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","432.0","NA","7137","3909","NA","432","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","149163","NA","180617","149968","NA","223646","222624","3421","145253","NA","223747","224180","223645","223747","3419","Flanker Effect Test","122","64157.0","127","1024"
"95","95","505","505","#3d3846","legacy","legacy","legacy","incongruent","0","undefined","0","s","0","0","0","127","127","0","127","127","0","0","0","127","127","127","127","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","47","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","544.0","NA","7137","3909","NA","544","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","180617","149968","NA","225212","224186","3421","145253","NA","225313","225858","225211","225313","3419","Flanker Effect Test","122","64701.0","128","1024"
"95","95","505","505","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","128","128","0","128","128","0","0","0","128","128","128","128","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","48","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","545.0","NA","7137","3909","NA","545","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","225863","149968","NA","227385","226363","3421","145253","NA","227485","228032","227384","227485","3419","Flanker Effect Test","123","65246.0","129","1024"
"95","95","505","505","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","129","129","0","129","129","0","0","0","129","129","129","129","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","49","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","526.0","NA","7137","3909","NA","526","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","149163","NA","225863","149968","NA","229059","228037","3421","145253","NA","229160","229687","229058","229160","3419","Flanker Effect Test","124","65772.0","130","1024"
"95","95","505","505","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","130","130","0","130","130","0","0","0","130","130","130","130","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","50","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","511.0","NA","7137","3909","NA","511","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","225863","149968","NA","230717","229692","3421","145253","NA","230818","231330","230716","230818","3419","Flanker Effect Test","125","66283.0","131","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","131","131","0","131","131","0","0","0","131","131","131","131","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","51","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","529.0","NA","7137","3909","NA","529","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","225863","149968","NA","232362","231335","3421","145253","NA","232463","232993","232361","232463","3419","Flanker Effect Test","126","66812.0","132","1024"
"95","95","505","505","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","132","132","0","132","132","0","0","0","132","132","132","132","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","52","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","478.0","NA","7137","3909","NA","478","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","149163","NA","225863","149968","NA","234019","232998","3421","145253","NA","234120","234600","234017","234120","3419","Flanker Effect Test","127","67290.0","133","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","133","133","0","133","133","0","0","0","133","133","133","133","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","53","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","529.0","NA","7137","3909","NA","529","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","225863","149968","NA","235624","234605","3421","145253","NA","235725","236256","235623","235725","3419","Flanker Effect Test","128","67819.0","134","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","134","134","0","134","134","0","0","0","134","134","134","134","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","54","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","507.0","NA","7137","3909","NA","507","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","225863","149968","NA","237286","236260","3421","145253","NA","237386","237895","237285","237386","3419","Flanker Effect Test","129","68326.0","135","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","135","135","0","135","135","0","0","0","135","135","135","135","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","55","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","571.0","NA","7137","3909","NA","571","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","225863","149968","NA","238920","237900","3421","145253","NA","239021","239593","238919","239021","3419","Flanker Effect Test","130","68897.0","136","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","136","136","0","136","136","0","0","0","136","136","136","136","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","56","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","522.0","NA","7137","3909","NA","522","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","225863","149968","NA","240621","239599","3421","145253","NA","240722","241245","240619","240722","3419","Flanker Effect Test","131","69419.0","137","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","137","137","0","137","137","0","0","0","137","137","137","137","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","57","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","485.0","NA","7137","3909","NA","485","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","225863","149968","NA","242274","241250","3421","145253","NA","242375","242861","242273","242374","3419","Flanker Effect Test","132","69904.0","138","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","138","138","0","138","138","0","0","0","138","138","138","138","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","58","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","533.0","NA","7137","3909","NA","533","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","225863","149968","NA","243886","242866","3421","145253","NA","243987","244521","243885","243987","3419","Flanker Effect Test","133","70437.0","139","1024"
"95","95","507","507","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","139","139","0","139","139","0","0","0","139","139","139","139","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","59","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","600.0","NA","7137","3909","NA","600","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","225863","149968","NA","245547","244526","3421","145253","NA","245648","246249","245545","245648","3419","Flanker Effect Test","134","71037.0","140","1024"
"95","95","507","507","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","140","140","0","140","140","0","0","0","140","140","140","140","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","60","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","498.0","NA","7137","3909","NA","498","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","149163","NA","225863","149968","NA","247286","246254","3421","145253","NA","247387","247887","247285","247387","3419","Flanker Effect Test","135","71535.0","141","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","141","141","0","141","141","0","0","0","141","141","141","141","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","61","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","453.0","NA","7137","3909","NA","453","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","225863","149968","NA","248912","247891","3421","145253","NA","249012","249466","248910","249012","3419","Flanker Effect Test","136","71988.0","142","1024"
"95","95","507","507","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","142","142","0","142","142","0","0","0","142","142","142","142","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","62","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","623.0","NA","7137","3909","NA","623","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","225863","149968","NA","250493","249471","3421","145253","NA","250594","251218","250492","250593","3419","Flanker Effect Test","137","72611.0","143","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","143","143","0","143","143","0","0","0","143","143","143","143","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","63","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","386.0","NA","7137","3909","NA","386","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","225863","251223","NA","252745","251723","3421","145253","NA","252846","253232","252744","252845","3419","Flanker Effect Test","138","72997.0","144","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","144","144","0","144","144","0","0","0","144","144","144","144","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","64","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","501.0","NA","7137","3909","NA","501","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","225863","251223","NA","254258","253237","3421","145253","NA","254359","254861","254257","254359","3419","Flanker Effect Test","139","73498.0","145","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","145","145","0","145","145","0","0","0","145","145","145","145","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","65","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","395.0","NA","7137","3909","NA","395","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","149163","NA","225863","251223","NA","255893","254865","3421","145253","NA","255993","256389","255891","255993","3419","Flanker Effect Test","140","73893.0","146","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","146","146","0","146","146","0","0","0","146","146","146","146","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","66","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","584.0","NA","7137","3909","NA","584","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","225863","251223","NA","257416","256394","3421","145253","NA","257516","258101","257414","257516","3419","Flanker Effect Test","141","74477.0","147","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","147","147","0","147","147","0","0","0","147","147","147","147","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","67","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","430.0","NA","7137","3909","NA","430","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","149163","NA","225863","251223","NA","259125","258105","3421","145253","NA","259226","259657","259124","259225","3419","Flanker Effect Test","142","74907.0","148","1024"
"95","95","506","506","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","148","148","0","148","148","0","0","0","148","148","148","148","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","68","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","495.0","NA","7137","3909","NA","495","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","149163","NA","225863","251223","NA","260691","259663","3421","145253","NA","260792","261288","260690","260792","3419","Flanker Effect Test","143","75402.0","149","1024"
"96","96","505","505","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","149","149","0","149","149","0","0","0","149","149","149","149","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","69","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","477.0","NA","7137","3909","NA","477","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","149163","NA","225863","251223","NA","262320","261293","3421","145253","NA","262420","262898","262319","262420","3419","Flanker Effect Test","144","75879.0","150","1024"
