acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instruction3,count_instructions1,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instruction3,response_instructions1,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instruction3,response_time_instructions1,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instruction3,time_instructions1,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
65.625,65.625,452.140625,452.140625,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,63,63,0,63,0,63,0,0,0,63,63,63,63,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,63,63,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,247,NA,NA,NA,254185,247,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,366531,366026,1480,NA,NA,367573,NA,NA,1619,367677,367925,367569,367677,Flanker Task (by Katherine Hays),42,28937,64,yes,1024
66.15384615,66.15384615,449.8,449.8,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,64,64,0,64,0,64,0,0,0,64,64,64,64,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,64,64,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,300,NA,NA,NA,254185,300,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,368434,367929,1480,NA,NA,369474,NA,NA,1619,369578,369879,369469,369578,Flanker Task (by Katherine Hays),43,29237,65,yes,1024
65.15151515,65.15151515,447.5606061,447.5606061,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,65,65,0,65,0,65,0,0,0,65,65,65,65,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,65,65,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,302,NA,NA,NA,254185,302,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,369883,367929,1480,NA,NA,370918,NA,NA,1619,371022,371325,370914,371022,Flanker Task (by Katherine Hays),43,29539,66,yes,1024
64.17910448,64.17910448,443.3134328,443.3134328,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,66,66,0,66,0,66,0,0,0,66,66,66,66,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,66,66,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,163,NA,NA,NA,254185,163,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,371834,371329,1480,NA,NA,372874,NA,NA,1619,372979,373143,372870,372979,Flanker Task (by Katherine Hays),43,29702,67,yes,1024
63.23529412,63.23529412,437.1323529,437.1323529,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,67,67,0,67,0,67,0,0,0,67,67,67,67,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,67,67,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,23,NA,NA,NA,254185,23,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,373651,373147,1480,NA,NA,374687,NA,NA,1619,374793,374816,374684,374793,Flanker Task (by Katherine Hays),43,29725,68,yes,1024
63.76811594,63.76811594,437.2608696,437.2608696,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,68,68,0,68,0,68,0,0,0,68,68,68,68,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,68,68,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,446,NA,NA,NA,254185,446,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,375325,374821,1480,NA,NA,376367,NA,NA,1619,376471,376918,376363,376471,Flanker Task (by Katherine Hays),44,30171,69,yes,1024
62.85714286,62.85714286,437.2714286,437.2714286,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,69,69,0,69,0,69,0,0,0,69,69,69,69,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,69,69,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,438,NA,NA,NA,254185,438,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,376922,374821,1480,NA,NA,377958,NA,NA,1619,378063,378502,377954,378063,Flanker Task (by Katherine Hays),44,30609,70,yes,1024
63.38028169,63.38028169,436.0704225,436.0704225,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,70,70,0,70,0,70,0,0,0,70,70,70,70,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,70,70,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,352,NA,NA,NA,254185,352,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,379011,378506,1480,NA,NA,380048,NA,NA,1619,380151,380504,380045,380151,Flanker Task (by Katherine Hays),45,30961,71,yes,1024
62.5,62.5,435.375,435.375,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,71,71,0,71,0,71,0,0,0,71,71,71,71,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,71,71,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,386,NA,NA,NA,254185,386,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,255820,NA,NA,380509,378506,1480,NA,NA,381549,NA,NA,1619,381653,382040,381544,381653,Flanker Task (by Katherine Hays),45,31347,72,yes,1024
63.01369863,63.01369863,436.2465753,436.2465753,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,72,72,0,72,0,72,0,0,0,72,72,72,72,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,72,72,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,499,NA,NA,NA,254185,499,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,255820,NA,NA,382549,382044,1480,NA,NA,383589,NA,NA,1619,383693,384193,383584,383693,Flanker Task (by Katherine Hays),46,31846,73,yes,1024
62.16216216,62.16216216,439.8783784,439.8783784,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,73,73,0,73,0,73,0,0,0,73,73,73,73,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,73,73,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,705,NA,NA,NA,254185,705,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,384197,382044,1480,NA,NA,385236,NA,NA,1619,385340,386046,385232,385340,Flanker Task (by Katherine Hays),46,32551,74,yes,1024
61.33333333,61.33333333,438.3466667,438.3466667,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,74,74,0,74,0,74,0,0,0,74,74,74,74,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,74,74,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,325,NA,NA,NA,254185,325,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,255820,NA,NA,386554,386050,1480,NA,NA,387596,NA,NA,1619,387700,388026,387592,387700,Flanker Task (by Katherine Hays),46,32876,75,yes,1024
60.52631579,60.52631579,439.5,439.5,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,75,75,0,75,0,75,0,0,0,75,75,75,75,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,75,75,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,526,NA,NA,NA,254185,526,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,388534,388030,1480,NA,NA,389572,NA,NA,1619,389676,390202,389567,389676,Flanker Task (by Katherine Hays),46,33402,76,yes,1024
59.74025974,59.74025974,439.012987,439.012987,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,76,76,0,76,0,76,0,0,0,76,76,76,76,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,76,76,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,402,NA,NA,NA,254185,402,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,390711,390206,1480,NA,NA,391750,NA,NA,1619,391855,392257,391746,391854,Flanker Task (by Katherine Hays),46,33804,77,yes,1024
60.25641026,60.25641026,439.8461538,439.8461538,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,77,77,0,77,0,77,0,0,0,77,77,77,77,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,77,77,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,504,NA,NA,NA,254185,504,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,392766,392261,1480,NA,NA,393804,NA,NA,1619,393910,394415,393801,393910,Flanker Task (by Katherine Hays),47,34308,78,yes,1024
60.75949367,60.75949367,438.4303797,438.4303797,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,78,78,0,78,0,78,0,0,0,78,78,78,78,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,78,78,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,328,NA,NA,NA,254185,328,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,394425,392261,1480,NA,NA,395475,NA,NA,1619,395578,395906,395470,395578,Flanker Task (by Katherine Hays),48,34636,79,yes,1024
61.25,61.25,436.975,436.975,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,79,79,0,79,0,79,0,0,0,79,79,79,79,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,79,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,322,NA,NA,NA,254185,322,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,395910,392261,1480,NA,NA,396952,NA,NA,1619,397055,397378,396946,397055,Flanker Task (by Katherine Hays),49,34958,80,yes,1024
60.49382716,60.49382716,438.0617284,438.0617284,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,80,80,0,80,0,80,0,0,0,80,80,80,80,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,0,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,h,NA,s,s,525,NA,7261,NA,254185,525,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,405666,NA,397382,392261,1480,NA,NA,405686,398404,NA,1619,405790,406316,405682,405790,Flanker Task (by Katherine Hays),49,35483,81,yes,1024
60.97560976,60.97560976,438.2317073,438.2317073,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,81,81,0,81,0,81,0,0,0,81,81,81,81,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,1,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,h,NA,s,h,452,NA,7261,NA,254185,452,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,405666,NA,406824,406319,1480,NA,NA,407865,398404,NA,1619,407969,408422,407860,407969,Flanker Task (by Katherine Hays),50,35935,82,yes,1024
60.24096386,60.24096386,437.2289157,437.2289157,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,82,82,0,82,0,82,0,0,0,82,82,82,82,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,2,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,h,NA,s,h,355,NA,7261,NA,254185,355,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,255820,405666,NA,408426,406319,1480,NA,NA,409465,398404,NA,1619,409569,409925,409459,409569,Flanker Task (by Katherine Hays),50,36290,83,yes,1024
59.52380952,59.52380952,435.5357143,435.5357143,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,83,83,0,83,0,83,0,0,0,83,83,83,83,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,3,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,h,NA,s,h,295,NA,7261,NA,254185,295,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,255820,405666,NA,410433,409929,1480,NA,NA,411471,398404,NA,1619,411576,411872,411467,411576,Flanker Task (by Katherine Hays),50,36585,84,yes,1024
60,60,437.3529412,437.3529412,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,84,84,0,84,0,84,0,0,0,84,84,84,84,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,4,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,h,NA,s,h,590,NA,7261,NA,254185,590,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,405666,NA,412381,411876,1480,NA,NA,413423,398404,NA,1619,413527,414118,413419,413527,Flanker Task (by Katherine Hays),51,37175,85,yes,1024
59.30232558,59.30232558,434.3372093,434.3372093,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,85,85,0,85,0,85,0,0,0,85,85,85,85,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,5,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,h,NA,s,h,178,NA,7261,NA,254185,178,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,405666,NA,414121,411876,1480,NA,NA,415164,398404,NA,1619,415268,415447,415158,415268,Flanker Task (by Katherine Hays),51,37353,86,yes,1024
58.62068966,58.62068966,429.5977011,429.5977011,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,86,86,0,86,0,86,0,0,0,86,86,86,86,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,6,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,h,NA,s,s,22,NA,7261,NA,254185,22,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,405666,NA,415955,415451,1480,NA,NA,416991,398404,NA,1619,417097,417119,416986,417097,Flanker Task (by Katherine Hays),51,37375,87,yes,1024
57.95454545,57.95454545,428.0340909,428.0340909,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,87,87,0,87,0,87,0,0,0,87,87,87,87,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,7,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,h,NA,s,s,292,NA,7261,NA,254185,292,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,405666,NA,417630,417124,1480,NA,NA,418676,398404,NA,1619,418779,419072,418671,418779,Flanker Task (by Katherine Hays),51,37667,88,yes,1024
58.42696629,58.42696629,425.3483146,425.3483146,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,88,88,0,88,0,88,0,0,0,88,88,88,88,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,8,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,h,NA,s,h,189,NA,7261,NA,254185,189,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,405666,NA,419582,419076,1480,NA,NA,420622,398404,NA,1619,420726,420915,420617,420725,Flanker Task (by Katherine Hays),52,37856,89,yes,1024
57.77777778,57.77777778,423.3444444,423.3444444,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,89,89,0,89,0,89,0,0,0,89,89,89,89,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,9,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,h,NA,s,s,245,NA,7261,NA,254185,245,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,405666,NA,420919,419076,1480,NA,NA,421960,398404,NA,1619,422066,422311,421955,422066,Flanker Task (by Katherine Hays),52,38101,90,yes,1024
57.14285714,57.14285714,420.3076923,420.3076923,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,90,90,0,90,0,90,0,0,0,90,90,90,90,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,10,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,h,NA,s,s,147,NA,7261,NA,254185,147,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,405666,NA,422821,422315,1480,NA,NA,423866,398404,NA,1619,423970,424117,423861,423970,Flanker Task (by Katherine Hays),52,38248,91,yes,1024
56.52173913,56.52173913,417.4782609,417.4782609,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,91,91,0,91,0,91,0,0,0,91,91,91,91,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,11,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,h,NA,s,s,160,NA,7261,NA,254185,160,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,405666,NA,424627,424121,1480,NA,NA,425668,398404,NA,1619,425772,425933,425664,425772,Flanker Task (by Katherine Hays),52,38408,92,yes,1024
56.98924731,56.98924731,414.7419355,414.7419355,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,92,92,0,92,0,92,0,0,0,92,92,92,92,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,12,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,h,NA,s,h,163,NA,7261,NA,254185,163,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,405666,NA,426443,425938,1480,NA,NA,427488,398404,NA,1619,427593,427757,427482,427593,Flanker Task (by Katherine Hays),53,38571,93,yes,1024
57.44680851,57.44680851,415.1489362,415.1489362,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,93,93,0,93,0,93,0,0,0,93,93,93,93,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,13,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,h,NA,s,h,453,NA,7261,NA,254185,453,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,405666,NA,427761,425938,1480,NA,NA,428797,398404,NA,1619,428903,429357,428793,428903,Flanker Task (by Katherine Hays),54,39024,94,yes,1024
56.84210526,56.84210526,414.2631579,414.2631579,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,94,94,0,94,0,94,0,0,0,94,94,94,94,Thu Sep 22 13:00:18 2022,600,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,14,79,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,h,NA,s,h,331,NA,7261,NA,254185,331,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,405666,NA,429361,425938,1480,NA,NA,430402,398404,NA,1619,430507,430839,430398,430507,Flanker Task (by Katherine Hays),54,39355,95,yes,1024
