"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","condition","correct","correct_Instructions1","correct_Keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Keyboard_response","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_Keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_Keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Keyboard_response","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","width"
"94","94","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","118","118","0","118","118","0","0","0","118","118","118","118","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","38","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","561.0","NA","351585","86323","NA","561","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","636090","597626","NA","637614","636590","1762","486872","NA","637714","638276","637613","637714","1760","Flanker Effect Test","112","60486.0","119","1024"
"94","94","508","508","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","119","119","0","119","119","0","0","0","119","119","119","119","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","39","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","481.0","NA","351585","86323","NA","481","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","597626","NA","639303","638281","1762","486872","NA","639404","639887","639302","639404","1760","Flanker Effect Test","113","60967.0","120","1024"
"94","94","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","120","120","0","120","120","0","0","0","120","120","120","120","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","40","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","557.0","NA","351585","86323","NA","557","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","597626","NA","640916","639892","1762","486872","NA","641017","641576","640913","641016","1760","Flanker Effect Test","114","61524.0","121","1024"
"94","94","507","507","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","121","121","0","121","121","0","0","0","121","121","121","121","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","41","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","449.0","NA","351585","86323","NA","449","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","353348","573196","NA","636090","597626","NA","642605","641581","1762","486872","NA","642705","643155","642604","642705","1760","Flanker Effect Test","115","61973.0","122","1024"
"94","94","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","122","122","0","122","122","0","0","0","122","122","122","122","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","42","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","541.0","NA","351585","86323","NA","541","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","597626","NA","644189","643160","1762","486872","NA","644289","644831","644187","644289","1760","Flanker Effect Test","116","62514.0","123","1024"
"94","94","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","123","123","0","123","123","0","0","0","123","123","123","123","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","43","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","496.0","NA","351585","86323","NA","496","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","597626","NA","645857","644837","1762","486872","NA","645957","646454","645856","645957","1760","Flanker Effect Test","117","63010.0","124","1024"
"94","94","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","124","124","0","124","124","0","0","0","124","124","124","124","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","44","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","587.0","NA","351585","86323","NA","587","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","636090","597626","NA","647481","646459","1762","486872","NA","647582","648170","647479","647582","1760","Flanker Effect Test","118","63597.0","125","1024"
"94","94","508","508","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","125","125","0","125","125","0","0","0","125","125","125","125","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","45","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","481.0","NA","351585","86323","NA","481","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","353348","573196","NA","636090","597626","NA","649200","648175","1762","486872","NA","649302","649784","649199","649301","1760","Flanker Effect Test","119","64078.0","126","1024"
"94","94","508","508","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","126","126","0","126","126","0","0","0","126","126","126","126","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","46","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","511.0","NA","351585","86323","NA","511","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","597626","NA","650816","649789","1762","486872","NA","650917","651429","650815","650917","1760","Flanker Effect Test","120","64589.0","127","1024"
"94","94","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","127","127","0","127","127","0","0","0","127","127","127","127","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","47","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","561.0","NA","351585","86323","NA","561","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","597626","NA","652455","651434","1762","486872","NA","652556","653118","652453","652556","1760","Flanker Effect Test","121","65150.0","128","1024"
"94","94","509","509","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","128","128","0","128","128","0","0","0","128","128","128","128","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","48","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","582.0","NA","351585","86323","NA","582","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","636090","597626","NA","654147","653123","1762","486872","NA","654248","654832","654145","654248","1760","Flanker Effect Test","122","65732.0","129","1024"
"94","94","509","509","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","129","129","0","129","129","0","0","0","129","129","129","129","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","49","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","516.0","NA","351585","86323","NA","516","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","353348","573196","NA","636090","597626","NA","655858","654837","1762","486872","NA","655959","656477","655856","655959","1760","Flanker Effect Test","123","66248.0","130","1024"
"94","94","509","509","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","130","130","0","130","130","0","0","0","130","130","130","130","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","50","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","544.0","NA","351585","86323","NA","544","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","597626","NA","657504","656482","1762","486872","NA","657605","658150","657502","657604","1760","Flanker Effect Test","124","66792.0","131","1024"
"94","94","510","510","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","131","131","0","131","131","0","0","0","131","131","131","131","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","51","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","560.0","NA","351585","86323","NA","560","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","597626","NA","659180","658155","1762","486872","NA","659281","659845","659178","659281","1760","Flanker Effect Test","125","67352.0","132","1024"
"94","94","510","510","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","132","132","0","132","132","0","0","0","132","132","132","132","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","52","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","499.0","NA","351585","86323","NA","499","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","597626","NA","660871","659850","1762","486872","NA","660972","661473","660869","660972","1760","Flanker Effect Test","126","67851.0","133","1024"
"94","94","509","509","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","133","133","0","133","133","0","0","0","133","133","133","133","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","53","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","451.0","NA","351585","86323","NA","451","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","597626","NA","662498","661478","1762","486872","NA","662599","663052","662497","662599","1760","Flanker Effect Test","127","68302.0","134","1024"
"94","94","509","509","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","134","134","0","134","134","0","0","0","134","134","134","134","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","54","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","459.0","NA","351585","86323","NA","459","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","597626","NA","664078","663056","1762","486872","NA","664179","664639","664076","664178","1760","Flanker Effect Test","128","68761.0","135","1024"
"94","94","508","508","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","135","135","0","135","135","0","0","0","135","135","135","135","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","55","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","419.0","NA","351585","86323","NA","419","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","597626","NA","665678","664644","1762","486872","NA","665779","666199","665677","665779","1760","Flanker Effect Test","129","69180.0","136","1024"
"94","94","507","507","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","136","136","0","136","136","0","0","0","136","136","136","136","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","56","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","408.0","NA","351585","86323","NA","408","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","597626","NA","667226","666205","1762","486872","NA","667327","667737","667224","667327","1760","Flanker Effect Test","130","69588.0","137","1024"
"94","94","507","507","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","137","137","0","137","137","0","0","0","137","137","137","137","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","57","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","493.0","NA","351585","86323","NA","493","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","597626","NA","668767","667742","1762","486872","NA","668867","669361","668765","668867","1760","Flanker Effect Test","131","70081.0","138","1024"
"94","94","507","507","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","138","138","0","138","138","0","0","0","138","138","138","138","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","58","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","484.0","NA","351585","86323","NA","484","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","597626","NA","670387","669366","1762","486872","NA","670489","670974","670386","670489","1760","Flanker Effect Test","132","70565.0","139","1024"
"95","95","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","139","139","0","139","139","0","0","0","139","139","139","139","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","59","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","575.0","NA","351585","86323","NA","575","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","636090","597626","NA","672009","670980","1762","486872","NA","672110","672687","672008","672110","1760","Flanker Effect Test","133","71140.0","140","1024"
"95","95","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","140","140","0","140","140","0","0","0","140","140","140","140","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","60","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","557.0","NA","351585","86323","NA","557","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","636090","597626","NA","673718","672692","1762","486872","NA","673820","674378","673717","673820","1760","Flanker Effect Test","134","71697.0","141","1024"
"95","95","508","508","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","141","141","0","141","141","0","0","0","141","141","141","141","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","61","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","500.0","NA","351585","86323","NA","500","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","597626","NA","675404","674383","1762","486872","NA","675505","676006","675403","675505","1760","Flanker Effect Test","135","72197.0","142","1024"
"95","95","508","508","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","142","142","0","142","142","0","0","0","142","142","142","142","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","62","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","532.0","NA","351585","86323","NA","532","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","353348","573196","NA","636090","597626","NA","677035","676011","1762","486872","NA","677136","677670","677033","677136","1760","Flanker Effect Test","136","72729.0","143","1024"
"95","95","509","509","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","143","143","0","143","143","0","0","0","143","143","143","143","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","63","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","606.0","NA","351585","86323","NA","606","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","636090","597626","NA","678695","677675","1762","486872","NA","678795","679403","678694","678795","1760","Flanker Effect Test","137","73335.0","144","1024"
"95","95","509","509","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","144","144","0","144","144","0","0","0","144","144","144","144","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","64","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","489.0","NA","351585","86323","NA","489","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","636090","679409","NA","680929","679909","1762","486872","NA","681030","681521","680927","681030","1760","Flanker Effect Test","138","73824.0","145","1024"
"95","95","509","509","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","145","145","0","145","145","0","0","0","145","145","145","145","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","65","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","529.0","NA","351585","86323","NA","529","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","679409","NA","682546","681525","1762","486872","NA","682647","683177","682545","682647","1760","Flanker Effect Test","139","74353.0","146","1024"
"95","95","509","509","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","146","146","0","146","146","0","0","0","146","146","146","146","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","66","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","505.0","NA","351585","86323","NA","505","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","679409","NA","684203","683183","1762","486872","NA","684304","684810","684202","684304","1760","Flanker Effect Test","140","74858.0","147","1024"
"95","95","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","147","147","0","147","147","0","0","0","147","147","147","147","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","67","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","449.0","NA","351585","86323","NA","449","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","636090","679409","NA","685838","684815","1762","486872","NA","685939","686389","685836","685939","1760","Flanker Effect Test","141","75307.0","148","1024"
"95","95","508","508","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","148","148","0","148","148","0","0","0","148","148","148","148","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","68","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","503.0","NA","351585","86323","NA","503","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","573196","NA","636090","679409","NA","687415","686395","1762","486872","NA","687515","688019","687414","687515","1760","Flanker Effect Test","142","75810.0","149","1024"
"95","95","508","508","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","149","149","0","149","149","0","0","0","149","149","149","149","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","69","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","525.0","NA","351585","86323","NA","525","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","636090","679409","NA","689052","688024","1762","486872","NA","689153","689679","689050","689153","1760","Flanker Effect Test","143","76335.0","150","1024"
