"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction_1","correct_Keyboard_Response","correct_response","count_Correct_Feedback","count_Experimental_Loop","count_Fixation","count_ISI","count_Incorrect_Feedback","count_Instruction_1","count_Instructions_2","count_Instructions_3_Thanks","count_Keyboard_Response","count_Logger","count_Memory_Set","count_Practice_Loop","count_Probe","count_expSequence","count_experiment","count_new_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practice_Loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Incorrect_Feedback","response_Instruction_1","response_Instructions_2","response_Instructions_3_Thanks","response_Keyboard_Response","response_new_sketchpad","response_time","response_time_Incorrect_Feedback","response_time_Instruction_1","response_time_Instructions_2","response_time_Instructions_3_Thanks","response_time_Keyboard_Response","response_time_new_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Correct_Feedback","time_Experimental_Loop","time_Fixation","time_ISI","time_Incorrect_Feedback","time_Instruction_1","time_Instructions_2","time_Instructions_3_Thanks","time_Keyboard_Response","time_Logger","time_Memory_Set","time_Practice_Loop","time_Probe","time_expSequence","time_experiment","time_new_sketchpad","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"82.3529411764706","82.3529411764706","947.7647058823529","947.7647058823529","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","0","67","67","67","0","0","0","67","67","67","0","67","67","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","55","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","575","1570","254733","5106","NA","575","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","845136","491922","846243","848476","671230","5340","486815","NA","850489","851067","847260","260117","850489","846232","5318","NA","Sternberg Task","56","64448","68","yes","1024"
"82.6086956521739","82.6086956521739","945.9420289855072","945.9420289855072","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","0","68","68","68","0","0","0","68","68","68","0","68","68","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","56","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","1","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","822","1570","254733","5106","NA","822","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","851092","491922","852197","854426","671230","5340","486815","NA","856438","857262","853211","260117","856438","852185","5318","NA","Sternberg Task","57","65270","69","yes","1024"
"82.85714285714286","82.85714285714286","942.9285714285714","942.9285714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","0","69","69","69","0","0","0","69","69","69","0","69","69","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","57","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","735","1570","254733","5106","NA","735","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","857287","491922","858390","860621","671230","5340","486815","NA","862634","863371","859405","260117","862634","858379","5318","NA","Sternberg Task","58","66005","70","yes","1024"
"83.09859154929578","83.09859154929578","939.0985915492957","939.0985915492957","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","0","70","70","70","0","0","0","70","70","70","0","70","70","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","58","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","671","1570","254733","5106","NA","671","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","863397","491922","864508","866740","671230","5340","486815","NA","868755","869428","865522","260117","868755","864497","5318","NA","Sternberg Task","59","66676","71","yes","1024"
"83.33333333333333","83.33333333333333","936.25","936.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","71","0","71","71","71","0","0","0","71","71","71","0","71","71","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","59","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","734","1570","254733","5106","NA","734","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","869449","491922","870562","872798","671230","5340","486815","NA","874811","875547","871576","260117","874811","870550","5318","NA","Sternberg Task","60","67410","72","yes","1024"
"83.56164383561644","83.56164383561644","932.5890410958904","932.5890410958904","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","0","72","72","72","0","0","0","72","72","72","0","72","72","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","60","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","669","1570","254733","5106","NA","669","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","875573","491922","876678","878909","671230","5340","486815","NA","880923","881594","877692","260117","880923","876667","5318","NA","Sternberg Task","61","68079","73","yes","1024"
"83.78378378378379","83.78378378378379","928.7702702702703","928.7702702702703","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","0","73","73","73","0","0","0","73","73","73","0","73","73","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","61","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","650","1570","254733","5106","NA","650","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","881618","491922","882725","884954","671230","5340","486815","NA","886968","887619","883738","260117","886968","882713","5318","NA","Sternberg Task","62","68729","74","yes","1024"
"84","84","929.68","929.68","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","0","74","74","74","0","0","0","74","74","74","0","74","74","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","62","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","997","1570","254733","5106","NA","997","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","887644","491922","888765","890996","671230","5340","486815","NA","893008","894007","889779","260117","893008","888753","5318","NA","Sternberg Task","63","69726","75","yes","1024"
"84.21052631578948","84.21052631578948","925.8421052631579","925.8421052631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","0","75","75","75","0","0","0","75","75","75","0","75","75","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","63","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.5","4","y","0","left","right","right","left","NA","left","NA","638","1570","254733","5106","NA","638","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","894031","491922","895140","897371","671230","5340","486815","NA","899384","900024","896155","260117","899384","895128","5318","NA","Sternberg Task","64","70364","76","yes","1024"
"84.41558441558442","84.41558441558442","922.038961038961","922.038961038961","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","0","76","76","76","0","0","0","76","76","76","0","76","76","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","64","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","633","1570","254733","5106","NA","633","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","900048","491922","901161","903391","671230","5340","486815","NA","905404","906039","902175","260117","905403","901150","5318","NA","Sternberg Task","65","70997","77","yes","1024"
"84.61538461538461","84.61538461538461","917.7564102564103","917.7564102564103","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","0","77","77","77","0","0","0","77","77","77","0","77","77","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","65","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","2 3","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","588","1570","254733","5106","NA","588","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","906064","491922","907176","909408","671230","5340","486815","NA","911421","912010","908191","260117","911420","907164","5318","NA","Sternberg Task","66","71585","78","yes","1024"
"84.81012658227849","84.81012658227849","915.632911392405","915.632911392405","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","0","78","78","78","0","0","0","78","78","78","0","78","78","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","66","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.5","4","y","0","left","right","right","left","NA","left","NA","750","1570","254733","5106","NA","750","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","912036","491922","913142","915374","671230","5340","486815","NA","917387","918139","914157","260117","917386","913130","5318","NA","Sternberg Task","67","72335","79","yes","1024"
"85","85","911.2875","911.2875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","0","79","79","79","0","0","0","79","79","79","0","79","79","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","67","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","568","1570","254733","5106","NA","568","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","918165","491922","919271","921504","671230","5340","486815","NA","923517","924087","920287","260117","923517","919260","5318","NA","Sternberg Task","68","72903","80","yes","1024"
"83.95061728395062","83.95061728395062","908.2469135802469","908.2469135802469","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","80","0","80","80","80","0","0","0","80","80","80","0","80","80","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","68","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.5","2","y","0","right","right","right","left","NA","right","NA","665","1570","254733","5106","NA","665","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","924112","491922","925230","927460","671230","5340","486815","NA","929475","930142","926244","260117","929475","925218","5318","NA","Sternberg Task","68","73568","81","yes","1024"
"84.14634146341463","84.14634146341463","905.9268292682926","905.9268292682926","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","0","81","81","81","0","0","0","81","81","81","0","81","81","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","69","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","3 4","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","718","1801","254733","5106","NA","718","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","924112","491922","932083","934311","930167","5340","486815","NA","936325","937045","933095","260117","936325","932066","5318","NA","Sternberg Task","69","74286","82","yes","1024"
"84.33734939759036","84.33734939759036","902.8915662650602","902.8915662650602","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","82","0","82","82","82","0","0","0","82","82","82","0","82","82","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","70","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","654","1801","254733","5106","NA","654","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","937071","491922","938183","940413","930167","5340","486815","NA","942425","943081","939197","260117","942425","938171","5318","NA","Sternberg Task","70","74940","83","yes","1024"
"84.52380952380952","84.52380952380952","901.297619047619","901.297619047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","0","83","83","83","0","0","0","83","83","83","0","83","83","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","71","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","6 8","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","769","1801","254733","5106","NA","769","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","9","943109","491922","944220","946449","930167","5340","486815","NA","948462","949233","945234","260117","948462","944207","5318","NA","Sternberg Task","71","75709","84","yes","1024"
"84.70588235294117","84.70588235294117","901.2941176470588","901.2941176470588","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","0","84","84","84","0","0","0","84","84","84","0","84","84","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","72","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","left","NA","901","1801","254733","5106","NA","901","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","949257","491922","950367","952596","930167","5340","486815","NA","954608","955511","951380","260117","954608","950355","5318","NA","Sternberg Task","72","76610","85","yes","1024"
"84.88372093023256","84.88372093023256","898.0813953488372","898.0813953488372","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","0","85","85","85","0","0","0","85","85","85","0","85","85","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","73","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","625","1801","254733","5106","NA","625","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","955536","491922","956645","958875","930167","5340","486815","NA","960888","961515","957659","260117","960888","956633","5318","NA","Sternberg Task","73","77235","86","yes","1024"
"85.05747126436782","85.05747126436782","899.7126436781609","899.7126436781609","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","0","86","86","86","0","0","0","86","86","86","0","86","86","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.5","5","y","0","left","right","right","left","NA","left","NA","1040","1801","254733","5106","NA","1040","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","961539","491922","962653","964882","930167","5340","486815","NA","966895","967937","963666","260117","966895","962642","5318","NA","Sternberg Task","74","78275","87","yes","1024"
"85.22727272727273","85.22727272727273","898.4431818181819","898.4431818181819","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","0","87","87","87","0","0","0","87","87","87","0","87","87","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","788","1801","254733","5106","NA","788","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","967962","491922","969074","971303","930167","5340","486815","NA","973323","974113","970087","260117","973323","969061","5318","NA","Sternberg Task","75","79063","88","yes","1024"
"85.3932584269663","85.3932584269663","895.3595505617977","895.3595505617977","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","0","88","88","88","0","0","0","88","88","88","0","88","88","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","624","1801","254733","5106","NA","624","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","4","974141","491922","975257","977489","930167","5340","486815","NA","979501","980127","976273","260117","979501","975245","5318","NA","Sternberg Task","76","79687","89","yes","1024"
"85.55555555555556","85.55555555555556","895.5555555555555","895.5555555555555","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","0","89","89","89","0","0","0","89","89","89","0","89","89","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","left","NA","913","1801","254733","5106","NA","913","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","980152","491922","981271","983501","930167","5340","486815","NA","985515","986431","982285","260117","985515","981260","5318","NA","Sternberg Task","77","80600","90","yes","1024"
"85.71428571428571","85.71428571428571","893.8021978021978","893.8021978021978","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","0","90","90","90","0","0","0","90","90","90","0","90","90","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","736","1801","254733","5106","NA","736","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","986457","491922","987565","989796","930167","5340","486815","NA","991808","992547","988579","260117","991808","987553","5318","NA","Sternberg Task","78","81336","91","yes","1024"
"85.8695652173913","85.8695652173913","891.4130434782609","891.4130434782609","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","0","91","91","91","0","0","0","91","91","91","0","91","91","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","674","1801","254733","5106","NA","674","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","992572","491922","993677","995910","930167","5340","486815","NA","997926","998603","994695","260117","997926","993666","5318","NA","Sternberg Task","79","82010","92","yes","1024"
"86.02150537634408","86.02150537634408","889.516129032258","889.516129032258","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","0","92","92","92","0","0","0","92","92","92","0","92","92","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","715","1801","254733","5106","NA","715","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","998628","491922","999733","1001963","930167","5340","486815","NA","1003976","1004695","1000747","260117","1003975","999722","5318","NA","Sternberg Task","80","82725","93","yes","1024"
"86.17021276595744","86.17021276595744","888.4148936170212","888.4148936170212","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","0","93","93","93","0","0","0","93","93","93","0","93","93","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","786","1801","254733","5106","NA","786","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","1004720","491922","1005831","1008061","930167","5340","486815","NA","1010074","1010862","1006846","260117","1010074","1005820","5318","NA","Sternberg Task","81","83511","94","yes","1024"
"86.3157894736842","86.3157894736842","886.4842105263158","886.4842105263158","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","0","94","94","94","0","0","0","94","94","94","0","94","94","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","705","1801","254733","5106","NA","705","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","1010887","491922","1011996","1014224","930167","5340","486815","NA","1016237","1016944","1013009","260117","1016237","1011985","5318","NA","Sternberg Task","82","84216","95","yes","1024"
"86.45833333333333","86.45833333333333","886.25","886.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","0","95","95","95","0","0","0","95","95","95","0","95","95","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","5","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","864","1801","254733","5106","NA","864","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","1016969","491922","1018079","1020306","930167","5340","486815","NA","1022318","1023184","1019091","260117","1022318","1018066","5318","NA","Sternberg Task","83","85080","96","yes","1024"
"86.5979381443299","86.5979381443299","885.4329896907217","885.4329896907217","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","0","96","96","96","0","0","0","96","96","96","0","96","96","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","left","NA","807","1801","254733","5106","NA","807","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","1023207","491922","1024315","1026550","930167","5340","486815","NA","1028562","1029371","1025332","260117","1028562","1024303","5318","NA","Sternberg Task","84","85887","97","yes","1024"
"86.73469387755102","86.73469387755102","885.5816326530612","885.5816326530612","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","0","97","97","97","0","0","0","97","97","97","0","97","97","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","85","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","900","1801","254733","5106","NA","900","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","1029396","491922","1030502","1032732","930167","5340","486815","NA","1034746","1035649","1031516","260117","1034746","1030490","5318","NA","Sternberg Task","85","86787","98","yes","1024"
"86.86868686868686","86.86868686868686","885.030303030303","885.030303030303","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","0","98","98","98","0","0","0","98","98","98","0","98","98","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","86","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","831","1801","254733","5106","NA","831","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","1035674","491922","1036788","1039014","930167","5340","486815","NA","1041026","1041859","1037802","260117","1041026","1036776","5318","NA","Sternberg Task","86","87618","99","yes","1024"
"87","87","887.36","887.36","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","0","99","99","99","0","0","0","99","99","99","0","99","99","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","87","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","1118","1801","254733","5106","NA","1118","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","1041872","491922","1042978","1045207","930167","5340","486815","NA","1047220","1048340","1043992","260117","1047219","1042966","5318","NA","Sternberg Task","87","88736","100","yes","1024"
"87.12871287128714","87.12871287128714","887.7524752475248","887.7524752475248","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","0","100","100","100","0","0","0","100","100","100","0","100","100","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","88","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","927","1801","254733","5106","NA","927","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","1048365","491922","1049471","1051702","930167","5340","486815","NA","1053714","1054643","1050485","260117","1053714","1049460","5318","NA","Sternberg Task","88","89663","101","yes","1024"
