"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.75","93.75","1229.34375","1229.34375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","9 7 4 5 8","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1310","38389","19055","1310","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","6","479417","476059","477207","2551","141098","477210","397823","2566","122042","481420","478214","482732","40957","481420","NA","Sternberg task","60","78678","64","yes","1024"
"93.8461538462","93.8461538462","1230.04615385","1230.04615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 1 6","Kafkaesque Koffka","3.2.8","3","y","0","left","right","right","left","NA","1275","38389","19055","1275","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","6","486112","482744","483903","2551","141098","483906","397823","2566","122042","488115","484909","489392","40957","488115","NA","Sternberg task","61","79953","65","yes","1024"
"93.9393939394","93.9393939394","1226.04545455","1226.04545455","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","4 8 1 2","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","966","38389","19055","966","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","492807","489401","490597","2551","141098","490601","397823","2566","122042","494810","491604","495778","40957","494810","NA","Sternberg task","62","80919","66","yes","1024"
"94.0298507463","94.0298507463","1220.02985075","1220.02985075","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 3","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","823","38389","19055","823","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","2","499146","495789","496937","2551","141098","496940","397823","2566","122042","501149","497943","501974","40957","501149","NA","Sternberg task","63","81742","67","yes","1024"
"94.1176470588","94.1176470588","1219.39705882","1219.39705882","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 9 5 6 7","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","1177","38389","19055","1177","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","505356","501984","503148","2551","141098","503151","397823","2566","122042","507360","504154","508539","40957","507360","NA","Sternberg task","64","82919","68","yes","1024"
"94.2028985507","94.2028985507","1220.14492754","1220.14492754","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","7 6 4 8 1 2","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1271","38389","19055","1271","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","511903","508544","509693","2551","141098","509697","397823","2566","122042","513906","510700","515179","40957","513906","NA","Sternberg task","65","84190","69","yes","1024"
"94.2857142857","94.2857142857","1223.98571429","1223.98571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","5 3 2 6 9 8","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1489","38389","19055","1489","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","518565","515190","516356","2551","141098","516359","397823","2566","122042","520568","517362","522059","40957","520568","NA","Sternberg task","66","85679","70","yes","1024"
"94.3661971831","94.3661971831","1218.81690141","1218.81690141","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","5 2","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","857","38389","19055","857","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","7","525430","522071","523221","2551","141098","523223","397823","2566","122042","527433","524227","528293","40957","527433","NA","Sternberg task","67","86536","71","yes","1024"
"94.4444444444","94.4444444444","1223.76388889","1223.76388889","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 5 4 7 3 1","Kafkaesque Koffka","3.2.8","2","y","0","left","right","right","left","NA","1575","38389","19055","1575","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","531670","528306","529461","2551","141098","529464","397823","2566","122042","533673","530467","535250","40957","533673","NA","Sternberg task","68","88111","72","yes","1024"
"94.5205479452","94.5205479452","1222.61643836","1222.61643836","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","1 6 4","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1140","38389","19055","1140","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","7","538619","535260","536410","2551","141098","536413","397823","2566","122042","540622","537416","541765","40957","540622","NA","Sternberg task","69","89251","73","yes","1024"
"94.5945945946","94.5945945946","1218.75675676","1218.75675676","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","5 3 8 7 2 4","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","937","38389","19055","937","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","545139","541776","542930","2551","141098","542933","397823","2566","122042","547142","543936","548081","40957","547142","NA","Sternberg task","70","90188","74","yes","1024"
"94.6666666667","94.6666666667","1220.50666667","1220.50666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 8 7 9 5 3","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1350","38389","19055","1350","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","551451","548086","549242","2551","141098","549245","397823","2566","122042","553454","550248","554805","40957","553454","NA","Sternberg task","71","91538","75","yes","1024"
"94.7368421053","94.7368421053","1224.46052632","1224.46052632","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","6 9 7 3 8 2","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1521","38389","19055","1521","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","558179","554816","555970","2551","141098","555973","397823","2566","122042","560182","556976","561706","40957","560182","NA","Sternberg task","72","93059","76","yes","1024"
"94.8051948052","94.8051948052","1221.49350649","1221.49350649","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","1 7 5 2","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","996","38389","19055","996","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","565076","561718","562868","2551","141098","562870","397823","2566","122042","567079","563873","568077","40957","567079","NA","Sternberg task","73","94055","77","yes","1024"
"94.8717948718","94.8717948718","1224.65384615","1224.65384615","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","3 5 4 7","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","1468","38389","19055","1468","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","571443","568086","569234","2551","141098","569237","397823","2566","122042","573446","570240","574916","40957","573446","NA","Sternberg task","74","95523","78","yes","1024"
"94.9367088608","94.9367088608","1228.55696203","1228.55696203","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","9 3 1 2 5","Kafkaesque Koffka","3.2.8","4","y","0","left","right","right","left","NA","1533","38389","19055","1533","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","578297","574926","576088","2551","141098","576091","397823","2566","122042","580300","577094","581835","40957","580300","NA","Sternberg task","75","97056","79","yes","1024"
"95","95","1227.975","1227.975","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","5 2 9 6 1 7","Kafkaesque Koffka","3.2.8","3","y","0","left","right","right","left","NA","1182","38389","19055","1182","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","585214","581845","583005","2551","141098","583008","397823","2566","122042","587217","584011","588402","40957","587217","NA","Sternberg task","76","98238","80","yes","1024"
"95.0617283951","95.0617283951","1229.08641975","1229.08641975","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 4 6 9","Kafkaesque Koffka","3.2.8","3","y","0","left","right","right","left","NA","1318","38389","19055","1318","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","591774","588415","589565","2551","141098","589567","397823","2566","122042","593777","590571","595097","40957","593777","NA","Sternberg task","77","99556","81","yes","1024"
"95.1219512195","95.1219512195","1227.30487805","1227.30487805","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","1 6 4 3 9 7","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1083","38389","19055","1083","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","598469","595106","596260","2551","141098","596263","397823","2566","122042","600472","597266","601557","40957","600472","NA","Sternberg task","78","100639","82","yes","1024"
"95.1807228916","95.1807228916","1226.59036145","1226.59036145","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","1 5 3 2 8","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1168","38389","19055","1168","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","604929","601567","602721","2551","141098","602723","397823","2566","122042","606932","603726","608102","40957","606932","NA","Sternberg task","79","101807","83","yes","1024"
"95.2380952381","95.2380952381","1228.17857143","1228.17857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 5 3 7 4 6","Kafkaesque Koffka","3.2.8","6","y","0","left","right","right","left","NA","1360","38389","19055","1360","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","611492","608112","609283","2551","141098","609286","397823","2566","122042","613495","610289","614859","40957","613495","NA","Sternberg task","80","103167","84","yes","1024"
"95.2941176471","95.2941176471","1226.47058824","1226.47058824","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 4 8 5 1 3","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","1083","38389","19055","1083","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","618225","614867","616016","2551","141098","616019","397823","2566","122042","620228","617022","621313","40957","620228","NA","Sternberg task","81","104250","85","yes","1024"
"95.3488372093","95.3488372093","1225.06976744","1225.06976744","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 5 1 3 9","Kafkaesque Koffka","3.2.8","4","y","0","left","right","right","left","NA","1106","38389","19055","1106","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","624697","621323","622488","2551","141098","622491","397823","2566","122042","626700","623494","627808","40957","626700","NA","Sternberg task","82","105356","86","yes","1024"
"95.4022988506","95.4022988506","1220.57471264","1220.57471264","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","3 5 7 1","Kafkaesque Koffka","3.2.8","3","y","0","left","right","right","left","NA","834","38389","19055","834","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","631175","627819","628967","2551","141098","628969","397823","2566","122042","633178","629972","634014","40957","633178","NA","Sternberg task","83","106190","87","yes","1024"
"95.4545454545","95.4545454545","1215.57954545","1215.57954545","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","4","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","781","38389","19055","781","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","4","637384","634024","635176","2551","141098","635178","397823","2566","122042","639388","636182","640171","40957","639388","NA","Sternberg task","84","106971","88","yes","1024"
"95.5056179775","95.5056179775","1216.25842697","1216.25842697","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","7 2 3","Kafkaesque Koffka","3.2.8","3","y","0","left","right","right","left","NA","1276","38389","19055","1276","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","3","643551","640181","641342","2551","141098","641345","397823","2566","122042","645554","642348","646833","40957","645554","NA","Sternberg task","85","108247","89","yes","1024"
"95.5555555556","95.5555555556","1215.3","1215.3","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","4 1 5","Kafkaesque Koffka","3.2.8","2","y","0","left","right","right","left","NA","1130","38389","19055","1130","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","650252","646844","648042","2551","141098","648045","397823","2566","122042","652255","649049","653387","40957","652255","NA","Sternberg task","86","109377","90","yes","1024"
"95.6043956044","95.6043956044","1212.83516484","1212.83516484","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","7 1 8 5 6 2","Kafkaesque Koffka","3.2.8","2","y","0","left","right","right","left","NA","991","38389","19055","991","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","656746","653392","654537","2551","141098","654540","397823","2566","122042","658749","655543","659742","40957","658749","NA","Sternberg task","87","110368","91","yes","1024"
"95.652173913","95.652173913","1210.23913043","1210.23913043","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","9 4 2","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","974","38389","19055","974","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","663115","659754","660906","2551","141098","660909","397823","2566","122042","665118","661912","666094","40957","665118","NA","Sternberg task","88","111342","92","yes","1024"
"95.6989247312","95.6989247312","1213.95698925","1213.95698925","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","7 8 6 1","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1556","38389","19055","1556","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","669471","666106","667263","2551","141098","667266","397823","2566","122042","671475","668269","673034","40957","671475","NA","Sternberg task","89","112898","93","yes","1024"
"95.7446808511","95.7446808511","1213.03191489","1213.03191489","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 9 6 1","Kafkaesque Koffka","3.2.8","2","y","0","left","right","right","left","NA","1127","38389","19055","1127","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","9","676406","673046","674197","2551","141098","674200","397823","2566","122042","678409","675203","679539","40957","678409","NA","Sternberg task","90","114025","94","yes","1024"
"95.7894736842","95.7894736842","1212.64210526","1212.64210526","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 4 3 5","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1176","38389","19055","1176","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","682917","679551","680708","2551","141098","680711","397823","2566","122042","684920","681714","686100","40957","684920","NA","Sternberg task","91","115201","95","yes","1024"
