"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_experiment","count_experimentalLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_instruction3","count_keyboard_response","count_logger","count_memoryset","count_practiceloop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_instruction3","response_keyboard_response","response_time","response_time_instruction1","response_time_instruction2","response_time_instruction3","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_experiment","time_experimentalLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_instruction3","time_keyboard_response","time_logger","time_memoryset","time_practiceloop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"67.1428571429","67.1428571429","967.228571429","967.228571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","69","0","0","69","69","69","0","0","0","69","69","69","0","69","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","858","52600","6872","NA","858","2","legacy","1","1024","2","48000","-16","experiment","3","odd","4","496176","492911","2536","138123","493972","493974","486750","2540","131250","NA","498177","499036","494975","55142","498177","Sternberg Task","47","67706","70","yes","1024"
"67.6056338028","67.6056338028","961.563380282","961.563380282","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","70","0","0","70","70","70","0","0","0","70","70","70","0","70","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","565","52600","6872","NA","565","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","502307","499042","2536","138123","500103","500104","486750","2540","131250","NA","504308","504873","501106","55142","504308","Sternberg Task","48","68271","71","yes","1024"
"68.0555555556","68.0555555556","963.930555556","963.930555556","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","71","71","0","0","71","71","71","0","0","0","71","71","71","0","71","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","1132","52600","6872","NA","1132","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","508146","504879","2536","138123","505942","505943","486750","2540","131250","NA","510147","511279","506944","55142","510147","Sternberg Task","49","69403","72","yes","1024"
"68.4931506849","68.4931506849","957.164383562","957.164383562","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","0","0","72","72","72","0","0","0","72","72","72","0","72","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","470","52600","6872","NA","470","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","514549","511285","2536","138123","512345","512347","486750","2540","131250","NA","516550","517020","513348","55142","516550","Sternberg Task","50","69873","73","yes","1024"
"67.5675675676","67.5675675676","951.972972973","951.972972973","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","73","73","0","0","73","73","73","0","0","0","73","73","73","0","73","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.12","1","y","0","right","left","right","NA","right","573","52600","6872","NA","573","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","520292","517026","2536","138123","518089","518090","486750","2540","131250","NA","522294","522868","519091","55142","522294","Sternberg Task","50","70446","74","yes","1024"
"68","68","948.093333333","948.093333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","74","0","0","74","74","74","0","0","0","74","74","74","0","74","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","661","52600","6872","NA","661","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","526140","517026","2536","138123","523936","523938","522874","2540","131250","NA","528141","528803","524939","55142","528141","Sternberg Task","51","71107","75","yes","1024"
"68.4210526316","68.4210526316","946.013157895","946.013157895","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","75","0","0","75","75","75","0","0","0","75","75","75","0","75","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.12","6","y","0","left","left","right","NA","left","790","52600","6872","NA","790","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","532076","528809","2536","138123","529870","529872","522874","2540","131250","NA","534077","534868","530874","55142","534077","Sternberg Task","52","71897","76","yes","1024"
"68.8311688312","68.8311688312","945.688311688","945.688311688","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","76","0","0","76","76","76","0","0","0","76","76","76","0","76","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","921","52600","6872","NA","921","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","538138","534873","2536","138123","535934","535936","522874","2540","131250","NA","540139","541061","536937","55142","540139","Sternberg Task","53","72818","77","yes","1024"
"69.2307692308","69.2307692308","943.051282051","943.051282051","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","77","0","0","77","77","77","0","0","0","77","77","77","0","77","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","right","NA","left","740","52600","6872","NA","740","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","544331","541067","2536","138123","542127","542129","522874","2540","131250","NA","546332","547073","543130","55142","546332","Sternberg Task","54","73558","78","yes","1024"
"69.6202531646","69.6202531646","937.139240506","937.139240506","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","78","0","0","78","78","78","0","0","0","78","78","78","0","78","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","476","52600","6872","NA","476","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","550345","547078","2536","138123","548140","548142","522874","2540","131250","NA","552347","552824","549143","55142","552347","Sternberg Task","55","74034","79","yes","1024"
"70","70","932.9125","932.9125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","79","0","0","79","79","79","0","0","0","79","79","79","0","79","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","599","52600","6872","NA","599","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","556105","552829","2536","138123","553900","553902","522874","2540","131250","NA","558106","558706","554904","55142","558106","Sternberg Task","56","74633","80","yes","1024"
"70.3703703704","70.3703703704","930.333333333","930.333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","80","0","0","80","80","80","0","0","0","80","80","80","0","80","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","right","NA","left","724","52600","6872","NA","724","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","561978","558712","2536","138123","559773","559775","522874","2540","131250","NA","563980","564705","560776","55142","563980","Sternberg Task","57","75357","81","yes","1024"
"70.7317073171","70.7317073171","928.317073171","928.317073171","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","81","0","0","81","81","81","0","0","0","81","81","81","0","81","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","765","52600","6872","NA","765","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","567976","564711","2536","138123","565771","565774","522874","2540","131250","NA","569978","570744","566775","55142","569978","Sternberg Task","58","76122","82","yes","1024"
"71.0843373494","71.0843373494","923.180722892","923.180722892","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","82","82","0","0","82","82","82","0","0","0","82","82","82","0","82","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","502","52600","6872","NA","502","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","574022","570750","2536","138123","571818","571820","522874","2540","131250","NA","576023","576526","572821","55142","576023","Sternberg Task","59","76624","83","yes","1024"
"71.4285714286","71.4285714286","922.654761905","922.654761905","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","83","0","0","83","83","83","0","0","0","83","83","83","0","83","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","879","52600","6872","NA","879","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","579805","576532","2536","138123","577601","577603","522874","2540","131250","NA","581808","582687","578604","55142","581807","Sternberg Task","60","77503","84","yes","1024"
"71.7647058824","71.7647058824","921.882352941","921.882352941","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","84","0","0","84","84","84","0","0","0","84","84","84","0","84","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","857","52600","6872","NA","857","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","585958","582693","2536","138123","583754","583756","522874","2540","131250","NA","587959","588817","584757","55142","587959","Sternberg Task","61","78360","85","yes","1024"
"72.0930232558","72.0930232558","919.546511628","919.546511628","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","85","0","0","85","85","85","0","0","0","85","85","85","0","85","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","right","NA","left","721","52600","6872","NA","721","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","592090","588822","2536","138123","589885","589887","522874","2540","131250","NA","594091","594813","590888","55142","594091","Sternberg Task","62","79081","86","yes","1024"
"72.4137931034","72.4137931034","915.402298851","915.402298851","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","86","0","0","86","86","86","0","0","0","86","86","86","0","86","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","right","NA","left","559","52600","6872","NA","559","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","598084","594819","2536","138123","595880","595882","522874","2540","131250","NA","600085","600645","596883","55142","600085","Sternberg Task","63","79640","87","yes","1024"
"72.7272727273","72.7272727273","911.454545455","911.454545455","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","0","0","87","87","87","0","0","0","87","87","87","0","87","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","568","52600","6872","NA","568","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","603918","600650","2536","138123","601714","601716","522874","2540","131250","NA","605919","606487","602717","55142","605919","Sternberg Task","64","80208","88","yes","1024"
"73.0337078652","73.0337078652","908.269662921","908.269662921","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","88","0","0","88","88","88","0","0","0","88","88","88","0","88","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","628","52600","6872","NA","628","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","609758","606493","2536","138123","607554","607556","522874","2540","131250","NA","611759","612388","608557","55142","611759","Sternberg Task","65","80836","89","yes","1024"
"73.3333333333","73.3333333333","905.711111111","905.711111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","89","0","0","89","89","89","0","0","0","89","89","89","0","89","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","right","NA","left","678","52600","6872","NA","678","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","615660","612393","2536","138123","613456","613458","522874","2540","131250","NA","617661","618340","614459","55142","617661","Sternberg Task","66","81514","90","yes","1024"
"73.6263736264","73.6263736264","902.043956044","902.043956044","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","0","0","90","90","90","0","0","0","90","90","90","0","90","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","572","52600","6872","NA","572","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","621617","618346","2536","138123","619413","619415","522874","2540","131250","NA","623618","624192","620416","55142","623618","Sternberg Task","67","82086","91","yes","1024"
"72.8260869565","72.8260869565","898.75","898.75","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","91","91","0","0","91","91","91","0","0","0","91","91","91","0","91","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.12","3","y","0","right","left","right","NA","right","599","52600","6872","NA","599","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","627462","624197","2536","138123","625258","625260","522874","2540","131250","NA","629464","630064","626261","55142","629464","Sternberg Task","67","82685","92","yes","1024"
"73.1182795699","73.1182795699","897.086021505","897.086021505","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","92","0","0","92","92","92","0","0","0","92","92","92","0","92","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","right","NA","left","744","52600","6872","NA","744","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","633335","624197","2536","138123","631130","631131","630069","2540","131250","NA","635336","636080","632133","55142","635336","Sternberg Task","68","83429","93","yes","1024"
"73.4042553191","73.4042553191","896.70212766","896.70212766","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","0","0","93","93","93","0","0","0","93","93","93","0","93","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","861","52600","6872","NA","861","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","639352","636086","2536","138123","637148","637150","630069","2540","131250","NA","641354","642216","638151","55142","641354","Sternberg Task","69","84290","94","yes","1024"
"73.6842105263","73.6842105263","893.494736842","893.494736842","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","94","0","0","94","94","94","0","0","0","94","94","94","0","94","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","592","52600","6872","NA","592","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","645485","642221","2536","138123","643282","643283","630069","2540","131250","NA","647486","648079","644284","55142","647486","Sternberg Task","70","84882","95","yes","1024"
"73.9583333333","73.9583333333","892.40625","892.40625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","95","0","0","95","95","95","0","0","0","95","95","95","0","95","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","right","NA","left","789","52600","6872","NA","789","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","651349","648085","2536","138123","649145","649147","630069","2540","131250","NA","653350","654140","650148","55142","653350","Sternberg Task","71","85671","96","yes","1024"
"74.2268041237","74.2268041237","887.907216495","887.907216495","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","0","0","96","96","96","0","0","0","96","96","96","0","96","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","456","52600","6872","NA","456","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","657410","654146","2536","138123","655207","655208","630069","2540","131250","NA","659411","659868","656209","55142","659411","Sternberg Task","72","86127","97","yes","1024"
"74.4897959184","74.4897959184","886.265306122","886.265306122","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","97","0","0","97","97","97","0","0","0","97","97","97","0","97","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","727","52600","6872","NA","727","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","663138","659874","2536","138123","660935","660936","630069","2540","131250","NA","665139","665867","661937","55142","665139","Sternberg Task","73","86854","98","yes","1024"
"74.7474747475","74.7474747475","883.747474747","883.747474747","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","98","0","0","98","98","98","0","0","0","98","98","98","0","98","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","637","52600","6872","NA","637","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","669138","665873","2536","138123","666934","666936","630069","2540","131250","NA","671139","671778","667937","55142","671139","Sternberg Task","74","87491","99","yes","1024"
"75","75","881.79","881.79","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","99","0","0","99","99","99","0","0","0","99","99","99","0","99","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","688","52600","6872","NA","688","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","675048","671784","2536","138123","672845","672847","630069","2540","131250","NA","677050","677740","673848","55142","677050","Sternberg Task","75","88179","100","yes","1024"
"75.2475247525","75.2475247525","878.148514851","878.148514851","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","100","0","0","100","100","100","0","0","0","100","100","100","0","100","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","514","52600","6872","NA","514","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","681009","677745","2536","138123","678805","678807","630069","2540","131250","NA","683010","683525","679808","55142","683010","Sternberg Task","76","88693","101","yes","1024"
"75.4901960784","75.4901960784","873.5","873.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","101","0","0","101","101","101","0","0","0","101","101","101","0","101","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","404","52600","6872","NA","404","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","686796","683530","2536","138123","684592","684594","630069","2540","131250","NA","688798","689203","685595","55142","688798","Sternberg Task","77","89097","102","yes","1024"
"75.7281553398","75.7281553398","869.796116505","869.796116505","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","102","0","0","102","102","102","0","0","0","102","102","102","0","102","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","492","52600","6872","NA","492","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","692473","689208","2536","138123","690268","690270","630069","2540","131250","NA","694474","694966","691271","55142","694474","Sternberg Task","78","89589","103","yes","1024"
"75.9615384615","75.9615384615","867.509615385","867.509615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","103","103","0","0","103","103","103","0","0","0","103","103","103","0","103","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","632","52600","6872","NA","632","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","698245","694979","2536","138123","696040","696042","630069","2540","131250","NA","700246","700879","697043","55142","700246","Sternberg Task","79","90221","104","yes","1024"
