"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.4285714286","91.4285714286","770.771428571","770.771428571","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","655","85546","8202","655","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","5","518064","514797","515857","3127","173985","515859","491088","3130","165783","520065","516860","520721","88679","520065","NA","Sternberg task","64","53954","70","yes","1024"
"91.5492957746","91.5492957746","768.85915493","768.85915493","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","635","85546","8202","635","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","523998","520735","521792","3127","173985","521794","491088","3130","165783","526000","522796","526636","88679","526000","NA","Sternberg task","65","54589","71","yes","1024"
"91.6666666667","91.6666666667","767.666666667","767.666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.9","4","y","0","left","space","space","left","NA","683","85546","8202","683","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","529902","526639","527695","3127","173985","527697","491088","3130","165783","531903","528698","532586","88679","531903","NA","Sternberg task","66","55272","72","yes","1024"
"91.7808219178","91.7808219178","765.191780822","765.191780822","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","587","85546","8202","587","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","535858","532599","533651","3127","173985","533653","491088","3130","165783","537859","534655","538447","88679","537859","NA","Sternberg task","67","55859","73","yes","1024"
"91.8918918919","91.8918918919","762.77027027","762.77027027","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.9","3","y","0","left","space","space","left","NA","586","85546","8202","586","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","541722","538459","539514","3127","173985","539517","491088","3130","165783","543723","540519","544310","88679","543723","NA","Sternberg task","68","56445","74","yes","1024"
"92","92","767.786666667","767.786666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","1139","85546","8202","1139","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","547582","544323","545376","3127","173985","545378","491088","3130","165783","549583","546379","550723","88679","549583","NA","Sternberg task","69","57584","75","yes","1024"
"92.1052631579","92.1052631579","764.907894737","764.907894737","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","549","85546","8202","549","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","553996","550734","551789","3127","173985","551790","491088","3130","165783","555997","552793","556547","88679","555997","NA","Sternberg task","70","58133","76","yes","1024"
"92.2077922078","92.2077922078","763.922077922","763.922077922","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","689","85546","8202","689","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","559811","556551","557606","3127","173985","557608","491088","3130","165783","561813","558609","562504","88679","561812","NA","Sternberg task","71","58822","77","yes","1024"
"92.3076923077","92.3076923077","761.051282051","761.051282051","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","5 2","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","540","85546","8202","540","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","7","565772","562514","563567","3127","173985","563568","491088","3130","165783","567773","564569","568314","88679","567773","NA","Sternberg task","72","59362","78","yes","1024"
"91.1392405063","91.1392405063","766.810126582","766.810126582","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.9","0","n","0","left","space","space","left","NA","1216","85546","8202","1216","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","571583","568325","569377","3127","173985","569379","491088","3130","165783","573584","570380","574801","88679","573584","NA","Sternberg task","72","60578","79","yes","1024"
"91.25","91.25","768.5875","768.5875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.9","4","y","0","left","space","space","left","NA","909","85546","8202","909","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","578067","568325","575860","3127","173985","575862","574806","3130","165783","580070","576864","580981","88679","580068","NA","Sternberg task","73","61487","80","yes","1024"
"91.3580246914","91.3580246914","770.592592593","770.592592593","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","931","85546","8202","931","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","584249","580984","582042","3127","173985","582045","574806","3130","165783","586251","583047","587182","88679","586251","NA","Sternberg task","74","62418","81","yes","1024"
"91.4634146341","91.4634146341","769.62195122","769.62195122","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","691","85546","8202","691","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","590462","587194","588256","3127","173985","588258","574806","3130","165783","592462","589260","593153","88679","592462","NA","Sternberg task","75","63109","82","yes","1024"
"91.5662650602","91.5662650602","770.734939759","770.734939759","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","862","85546","8202","862","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","596420","593157","594211","3127","173985","594214","574806","3130","165783","598421","595217","599284","88679","598421","NA","Sternberg task","76","63971","83","yes","1024"
"91.6666666667","91.6666666667","768.25","768.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.9","4","y","0","left","space","space","left","NA","562","85546","8202","562","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","602560","599295","600352","3127","173985","600354","574806","3130","165783","604561","601357","605124","88679","604561","NA","Sternberg task","77","64533","84","yes","1024"
"91.7647058824","91.7647058824","765.376470588","765.376470588","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","4","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","524","85546","8202","524","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","608397","605137","606192","3127","173985","606193","574806","3130","165783","610398","607194","610923","88679","610398","NA","Sternberg task","78","65057","85","yes","1024"
"91.8604651163","91.8604651163","765.290697674","765.290697674","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","758","85546","8202","758","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","614189","610928","611982","3127","173985","611984","574806","3130","165783","616190","612986","616948","88679","616190","NA","Sternberg task","79","65815","86","yes","1024"
"91.9540229885","91.9540229885","764.804597701","764.804597701","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","723","85546","8202","723","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","620221","616960","618016","3127","173985","618018","574806","3130","165783","622223","619020","622946","88679","622223","NA","Sternberg task","80","66538","87","yes","1024"
"92.0454545455","92.0454545455","765.136363636","765.136363636","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","794","85546","8202","794","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","626214","622950","624008","3127","173985","624010","574806","3130","165783","628215","625011","629010","88679","628215","NA","Sternberg task","81","67332","88","yes","1024"
"92.1348314607","92.1348314607","766.325842697","766.325842697","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","871","85546","8202","871","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","632277","629014","630070","3127","173985","630072","574806","3130","165783","634278","631074","635150","88679","634278","NA","Sternberg task","82","68203","89","yes","1024"
"92.2222222222","92.2222222222","763.788888889","763.788888889","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","4 1","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","538","85546","8202","538","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","638418","635155","636212","3127","173985","636214","574806","3130","165783","640419","637216","640958","88679","640419","NA","Sternberg task","83","68741","90","yes","1024"
"92.3076923077","92.3076923077","767.549450549","767.549450549","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","1106","85546","8202","1106","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","644223","640962","642016","3127","173985","642018","574806","3130","165783","646224","643020","647331","88679","646224","NA","Sternberg task","84","69847","91","yes","1024"
"92.3913043478","92.3913043478","766.75","766.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","694","85546","8202","694","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","650601","647335","648391","3127","173985","648396","574806","3130","165783","652602","649398","653297","88679","652602","NA","Sternberg task","85","70541","92","yes","1024"
"92.4731182796","92.4731182796","764.344086022","764.344086022","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","543","85546","8202","543","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","656569","653307","654363","3127","173985","654364","574806","3130","165783","658572","655366","659116","88679","658571","NA","Sternberg task","86","71084","93","yes","1024"
"92.5531914894","92.5531914894","763.319148936","763.319148936","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","668","85546","8202","668","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","662393","659128","660186","3127","173985","660188","574806","3130","165783","664394","661190","665063","88679","664394","NA","Sternberg task","87","71752","94","yes","1024"
"92.6315789474","92.6315789474","772.157894737","772.157894737","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","1603","85546","8202","1603","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","668339","665067","666133","3127","173985","666134","574806","3130","165783","670340","667137","671944","88679","670340","NA","Sternberg task","88","73355","95","yes","1024"
"92.7083333333","92.7083333333","775.895833333","775.895833333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.9","4","y","0","left","space","space","left","NA","1131","85546","8202","1131","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","675223","671957","673016","3127","173985","673018","574806","3130","165783","677224","674020","678356","88679","677224","NA","Sternberg task","89","74486","96","yes","1024"
"92.7835051546","92.7835051546","775.824742268","775.824742268","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","769","85546","8202","769","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","681631","678368","679424","3127","173985","679426","574806","3130","165783","683632","680428","684402","88679","683632","NA","Sternberg task","90","75255","97","yes","1024"
"92.8571428571","92.8571428571","777.316326531","777.316326531","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","922","85546","8202","922","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","687674","684412","685467","3127","173985","685470","574806","3130","165783","689676","686471","690599","88679","689676","NA","Sternberg task","91","76177","98","yes","1024"
"92.9292929293","92.9292929293","774.939393939","774.939393939","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.9","3","y","0","left","space","space","left","NA","542","85546","8202","542","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","693864","690603","691658","3127","173985","691660","574806","3130","165783","695865","692662","696408","88679","695865","NA","Sternberg task","92","76719","99","yes","1024"
"93","93","775.91","775.91","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","872","85546","8202","872","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","699684","696419","697475","3127","173985","697478","574806","3130","165783","701686","698481","702559","88679","701685","NA","Sternberg task","93","77591","100","yes","1024"
"93.0693069307","93.0693069307","778.475247525","778.475247525","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","1035","85546","8202","1035","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","705832","702571","703626","3127","173985","703627","574806","3130","165783","707833","704629","708869","88679","707833","NA","Sternberg task","94","78626","101","yes","1024"
"93.137254902","93.137254902","776.784313725","776.784313725","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.9","4","y","0","left","space","space","left","NA","606","85546","8202","606","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","712146","708880","709939","3127","173985","709941","574806","3130","165783","714149","710943","714756","88679","714147","NA","Sternberg task","95","79232","102","yes","1024"
"93.2038834951","93.2038834951","775.718446602","775.718446602","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","667","85546","8202","667","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","718036","714767","715828","3127","173985","715831","574806","3130","165783","720037","716833","720705","88679","720037","NA","Sternberg task","96","79899","103","yes","1024"
"93.2692307692","93.2692307692","774.980769231","774.980769231","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","699","85546","8202","699","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","723980","720717","721773","3127","173985","721775","574806","3130","165783","725981","722777","726682","88679","725981","NA","Sternberg task","97","80598","104","yes","1024"
