"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_experiment","count_experimentalLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_instruction3","count_keyboard_response","count_logger","count_memoryset","count_practiceloop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_instruction3","response_keyboard_response","response_time","response_time_instruction1","response_time_instruction2","response_time_instruction3","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_experiment","time_experimentalLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_instruction3","time_keyboard_response","time_logger","time_memoryset","time_practiceloop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"94.2857142857","94.2857142857","897.314285714","897.314285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","69","0","0","69","69","69","0","0","0","69","69","69","0","69","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","559","29376","31659","NA","559","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","494718","491443","2618","139855","492507","492509","442443","2621","108196","NA","496723","497282","493513","31998","496723","Sternberg Task","66","62812","70","yes","1024"
"94.3661971831","94.3661971831","905.112676056","905.112676056","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","70","0","0","70","70","70","0","0","0","70","70","70","0","70","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","1451","29376","31659","NA","1451","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","500584","497289","2618","139855","498374","498376","442443","2621","108196","NA","502588","504039","499380","31998","502588","Sternberg Task","67","64263","71","yes","1024"
"94.4444444444","94.4444444444","904.069444444","904.069444444","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","0","0","71","71","71","0","0","0","71","71","71","0","71","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","left","NA","left","830","29376","31659","NA","830","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","507335","504045","2618","139855","505127","505128","442443","2621","108196","NA","509340","510171","506130","31998","509340","Sternberg Task","68","65093","72","yes","1024"
"94.5205479452","94.5205479452","905.01369863","905.01369863","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","72","72","0","0","72","72","72","0","0","0","72","72","72","0","72","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","left","NA","left","973","29376","31659","NA","973","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","513465","510176","2618","139855","511255","511257","442443","2621","108196","NA","515467","516441","512262","31998","515466","Sternberg Task","69","66066","73","yes","1024"
"94.5945945946","94.5945945946","904.472972973","904.472972973","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","0","0","73","73","73","0","0","0","73","73","73","0","73","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","865","29376","31659","NA","865","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","519722","516448","2618","139855","517511","517513","442443","2621","108196","NA","521728","522594","518517","31998","521727","Sternberg Task","70","66931","74","yes","1024"
"94.6666666667","94.6666666667","900.84","900.84","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","74","0","0","74","74","74","0","0","0","74","74","74","0","74","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","632","29376","31659","NA","632","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","525874","522600","2618","139855","523663","523665","442443","2621","108196","NA","527879","528512","524669","31998","527879","Sternberg Task","71","67563","75","yes","1024"
"94.7368421053","94.7368421053","904.078947368","904.078947368","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","75","0","0","75","75","75","0","0","0","75","75","75","0","75","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","1147","29376","31659","NA","1147","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","531816","528519","2618","139855","529606","529607","442443","2621","108196","NA","533821","534969","530612","31998","533820","Sternberg Task","72","68710","76","yes","1024"
"94.8051948052","94.8051948052","898.25974026","898.25974026","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","76","0","0","76","76","76","0","0","0","76","76","76","0","76","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","2 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","456","29376","31659","NA","456","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","538269","534978","2618","139855","536057","536060","442443","2621","108196","NA","540272","540729","537064","31998","540272","Sternberg Task","73","69166","77","yes","1024"
"94.8717948718","94.8717948718","900.602564103","900.602564103","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","77","0","0","77","77","77","0","0","0","77","77","77","0","77","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","left","NA","left","1081","29376","31659","NA","1081","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","544032","540734","2618","139855","541820","541822","442443","2621","108196","NA","546037","547118","542826","31998","546036","Sternberg Task","74","70247","78","yes","1024"
"94.9367088608","94.9367088608","894.64556962","894.64556962","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","78","0","0","78","78","78","0","0","0","78","78","78","0","78","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","7","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","430","29376","31659","NA","430","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","550422","547124","2618","139855","548211","548213","442443","2621","108196","NA","552428","552859","549217","31998","552427","Sternberg Task","75","70677","79","yes","1024"
"95","95","897.225","897.225","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","79","0","0","79","79","79","0","0","0","79","79","79","0","79","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","left","NA","left","1101","29376","31659","NA","1101","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","556161","552864","2618","139855","553949","553951","442443","2621","108196","NA","558166","559268","554955","31998","558165","Sternberg Task","76","71778","80","yes","1024"
"95.0617283951","95.0617283951","896","896","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","80","0","0","80","80","80","0","0","0","80","80","80","0","80","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","left","NA","left","798","29376","31659","NA","798","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","562568","559274","2618","139855","560357","560359","442443","2621","108196","NA","564573","565372","561363","31998","564573","Sternberg Task","77","72576","81","yes","1024"
"95.1219512195","95.1219512195","891.512195122","891.512195122","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","81","0","0","81","81","81","0","0","0","81","81","81","0","81","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","528","29376","31659","NA","528","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","568674","565379","2618","139855","566463","566465","442443","2621","108196","NA","570678","571207","567469","31998","570678","Sternberg Task","78","73104","82","yes","1024"
"95.1807228916","95.1807228916","898.795180723","898.795180723","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","82","0","0","82","82","82","0","0","0","82","82","82","0","82","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","1496","29376","31659","NA","1496","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","574512","571213","2618","139855","572301","572303","442443","2621","108196","NA","576517","578013","573308","31998","576516","Sternberg Task","79","74600","83","yes","1024"
"95.2380952381","95.2380952381","899.380952381","899.380952381","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","83","0","0","83","83","83","0","0","0","83","83","83","0","83","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","left","NA","left","948","29376","31659","NA","948","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","581308","578020","2618","139855","579099","579101","442443","2621","108196","NA","583313","584262","580104","31998","583313","Sternberg Task","80","75548","84","yes","1024"
"95.2941176471","95.2941176471","911.317647059","911.317647059","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","84","84","0","0","84","84","84","0","0","0","84","84","84","0","84","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","1914","29376","31659","NA","1914","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","587553","584268","2618","139855","585343","585345","442443","2621","108196","NA","589558","591472","586349","31998","589558","Sternberg Task","81","77462","85","yes","1024"
"95.3488372093","95.3488372093","911","911","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","85","0","0","85","85","85","0","0","0","85","85","85","0","85","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","NA","left","884","29376","31659","NA","884","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","594768","591478","2618","139855","592556","592559","442443","2621","108196","NA","596773","597658","593563","31998","596772","Sternberg Task","82","78346","86","yes","1024"
"95.4022988506","95.4022988506","908.804597701","908.804597701","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","86","0","0","86","86","86","0","0","0","86","86","86","0","86","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","720","29376","31659","NA","720","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","600953","597664","2618","139855","598743","598745","442443","2621","108196","NA","602958","603679","599748","31998","602958","Sternberg Task","83","79066","87","yes","1024"
"95.4545454545","95.4545454545","906.261363636","906.261363636","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","0","0","87","87","87","0","0","0","87","87","87","0","87","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","685","29376","31659","NA","685","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","606959","603685","2618","139855","604749","604751","442443","2621","108196","NA","608964","609649","605754","31998","608964","Sternberg Task","84","79751","88","yes","1024"
"95.5056179775","95.5056179775","903.247191011","903.247191011","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","88","0","0","88","88","88","0","0","0","88","88","88","0","88","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","6 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","638","29376","31659","NA","638","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","612942","609655","2618","139855","610731","610733","442443","2621","108196","NA","614948","615587","611738","31998","614948","Sternberg Task","85","80389","89","yes","1024"
"95.5555555556","95.5555555556","902.611111111","902.611111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","89","0","0","89","89","89","0","0","0","89","89","89","0","89","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","left","NA","left","846","29376","31659","NA","846","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","618878","615593","2618","139855","616667","616669","442443","2621","108196","NA","620881","621728","617673","31998","620881","Sternberg Task","86","81235","90","yes","1024"
"95.6043956044","95.6043956044","899.714285714","899.714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","90","90","0","0","90","90","90","0","0","0","90","90","90","0","90","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","639","29376","31659","NA","639","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","625010","621733","2618","139855","622799","622801","442443","2621","108196","NA","627016","627656","623805","31998","627015","Sternberg Task","87","81874","91","yes","1024"
"95.652173913","95.652173913","898.510869565","898.510869565","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","91","0","0","91","91","91","0","0","0","91","91","91","0","91","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","789","29376","31659","NA","789","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","630955","627662","2618","139855","628745","628746","442443","2621","108196","NA","632960","633750","629750","31998","632960","Sternberg Task","88","82663","92","yes","1024"
"95.6989247312","95.6989247312","895.795698925","895.795698925","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","92","0","0","92","92","92","0","0","0","92","92","92","0","92","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","646","29376","31659","NA","646","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","637029","633757","2618","139855","634821","634823","442443","2621","108196","NA","639034","639681","635825","31998","639033","Sternberg Task","89","83309","93","yes","1024"
"95.7446808511","95.7446808511","897.106382979","897.106382979","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","0","0","93","93","93","0","0","0","93","93","93","0","93","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","1019","29376","31659","NA","1019","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","642981","639688","2618","139855","640774","640775","442443","2621","108196","NA","644987","646007","641777","31998","644987","Sternberg Task","90","84328","94","yes","1024"
"95.7894736842","95.7894736842","897.831578947","897.831578947","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","94","0","0","94","94","94","0","0","0","94","94","94","0","94","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","NA","left","966","29376","31659","NA","966","2","legacy","4","1024","2","48000","-16","experiment","1","odd","9","649307","646012","2618","139855","647098","647099","442443","2621","108196","NA","651312","652279","648103","31998","651312","Sternberg Task","91","85294","95","yes","1024"
"95.8333333333","95.8333333333","894.291666667","894.291666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","0","0","95","95","95","0","0","0","95","95","95","0","95","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","558","29376","31659","NA","558","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","655559","652285","2618","139855","653349","653351","442443","2621","108196","NA","657562","658120","654355","31998","657562","Sternberg Task","92","85852","96","yes","1024"
"95.8762886598","95.8762886598","895.927835052","895.927835052","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","96","0","0","96","96","96","0","0","0","96","96","96","0","96","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","left","NA","left","1053","29376","31659","NA","1053","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","661420","658128","2618","139855","659209","659211","442443","2621","108196","NA","663426","664480","660215","31998","663425","Sternberg Task","93","86905","97","yes","1024"
"95.9183673469","95.9183673469","895.142857143","895.142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","97","0","0","97","97","97","0","0","0","97","97","97","0","97","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","left","NA","left","819","29376","31659","NA","819","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","667764","664488","2618","139855","665554","665556","442443","2621","108196","NA","669770","670589","666560","31998","669769","Sternberg Task","94","87724","98","yes","1024"
"95.9595959596","95.9595959596","898.676767677","898.676767677","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","98","0","0","98","98","98","0","0","0","98","98","98","0","98","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","left","NA","left","1245","29376","31659","NA","1245","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","673889","670595","2618","139855","671678","671679","442443","2621","108196","NA","675893","677139","672684","31998","675893","Sternberg Task","95","88969","99","yes","1024"
"96","96","897.64","897.64","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","99","0","0","99","99","99","0","0","0","99","99","99","0","99","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","left","NA","left","795","29376","31659","NA","795","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","680422","677144","2618","139855","678211","678213","442443","2621","108196","NA","682427","683223","679218","31998","682426","Sternberg Task","96","89764","100","yes","1024"
"96.0396039604","96.0396039604","895.861386139","895.861386139","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","100","0","0","100","100","100","0","0","0","100","100","100","0","100","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","NA","left","718","29376","31659","NA","718","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","686522","683229","2618","139855","684311","684313","442443","2621","108196","NA","688528","689247","685318","31998","688527","Sternberg Task","97","90482","101","yes","1024"
"96.0784313725","96.0784313725","894.529411765","894.529411765","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","101","0","0","101","101","101","0","0","0","101","101","101","0","101","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","left","NA","left","760","29376","31659","NA","760","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","692526","689252","2618","139855","690316","690317","442443","2621","108196","NA","694530","695291","691322","31998","694530","Sternberg Task","98","91242","102","yes","1024"
"96.1165048544","96.1165048544","891.873786408","891.873786408","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","102","0","0","102","102","102","0","0","0","102","102","102","0","102","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","6 5","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","NA","left","621","29376","31659","NA","621","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","698585","695298","2618","139855","696374","696376","442443","2621","108196","NA","700588","701210","697381","31998","700588","Sternberg Task","99","91863","103","yes","1024"
"96.1538461538","96.1538461538","890.548076923","890.548076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","103","103","0","0","103","103","103","0","0","0","103","103","103","0","103","10/15/22 17:05:43","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-1.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","754","29376","31659","NA","754","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","704490","701216","2618","139855","702281","702283","442443","2621","108196","NA","706495","707250","703287","31998","706494","Sternberg Task","100","92617","104","yes","1024"
